series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Location	Units	2014	2017	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	688	20.805876	44.03145697	SRB	Serbia	1	ANNUAL	URBAN	NOTAP	0	0	0	2017	0	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	688	20.805876	44.03145697	SRB	Serbia	2	ANNUAL	RURAL	NOTAP	0	0	0	2017	0	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	690	55.46561591	-4.678053059	SYC	Seychelles	1	ANNUAL	URBAN	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	690	55.46561591	-4.678053059	SYC	Seychelles	2	ANNUAL	RURAL	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	694	-11.78306584	8.568604164	SLE	Sierra Leone	1	ANNUAL	URBAN	NOTAP	0		0	2014	0	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	694	-11.78306584	8.568604164	SLE	Sierra Leone	2	ANNUAL	RURAL	NOTAP	0		0	2014	0	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	702	103.8107883	1.361009155	SGP	Singapore	1	ANNUAL	URBAN	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	702	103.8107883	1.361009155	SGP	Singapore	2	ANNUAL	RURAL	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	703	19.48495604	48.70741446	SVK	Slovakia	1	ANNUAL	URBAN	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	703	19.48495604	48.70741446	SVK	Slovakia	2	ANNUAL	RURAL	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	704	105.802499	10.09643079	VNM	Viet Nam	1	ANNUAL	URBAN	NOTAP	0	0	0	2017	0	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	704	105.802499	10.09643079	VNM	Viet Nam	2	ANNUAL	RURAL	NOTAP	0	0	0	2017	0	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	705	14.82209486	46.11958061	SVN	Slovenia	1	ANNUAL	URBAN	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	705	14.82209486	46.11958061	SVN	Slovenia	2	ANNUAL	RURAL	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	706	46.20367477	4.406485729	SOM	Somalia	1	ANNUAL	URBAN	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	706	46.20367477	4.406485729	SOM	Somalia	2	ANNUAL	RURAL	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	710	24.67184355	-29.99957544	ZAF	South Africa	1	ANNUAL	URBAN	NOTAP	0	0	0	2017	0	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	710	24.67184355	-29.99957544	ZAF	South Africa	2	ANNUAL	RURAL	NOTAP	0	0	0	2017	0	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	716	29.86909584	-19.00075492	ZWE	Zimbabwe	1	ANNUAL	URBAN	NOTAP	0	0	0	2017	0	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	716	29.86909584	-19.00075492	ZWE	Zimbabwe	2	ANNUAL	RURAL	NOTAP	0	0	0	2017	0	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	724	-3.554078296	40.39211472	ESP	Spain	1	ANNUAL	URBAN	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	724	-3.554078296	40.39211472	ESP	Spain	2	ANNUAL	RURAL	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	728	30.32618773	7.290839152	SSD	South Sudan	1	ANNUAL	URBAN	NOTAP	0		0	2014	0	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	728	30.32618773	7.290839152	SSD	South Sudan	2	ANNUAL	RURAL	NOTAP	0		0	2014	0	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	732	-13.13515523	24.66265342	ESH	Western Sahara	1	ANNUAL	URBAN	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	732	-13.13515523	24.66265342	ESH	Western Sahara	2	ANNUAL	RURAL	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	736	29.95650159	16.02643066	SDN	Sudan	1	ANNUAL	URBAN	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	736	29.95650159	16.02643066	SDN	Sudan	2	ANNUAL	RURAL	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	740	-55.90626394	4.132603197	SUR	Suriname	1	ANNUAL	URBAN	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	740	-55.90626394	4.132603197	SUR	Suriname	2	ANNUAL	RURAL	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	744	13.38071013	78.82894131	SJM	Svalbard and Jan Mayen Islands	1	ANNUAL	URBAN	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	744	13.38071013	78.82894131	SJM	Svalbard and Jan Mayen Islands	2	ANNUAL	RURAL	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	748	31.50149288	-26.56471011	SWZ	Swaziland	1	ANNUAL	URBAN	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	748	31.50149288	-26.56471011	SWZ	Swaziland	2	ANNUAL	RURAL	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	752	14.3775338	60.60103109	SWE	Sweden	1	ANNUAL	URBAN	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	752	14.3775338	60.60103109	SWE	Sweden	2	ANNUAL	RURAL	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	756	8.223158	46.96617097	CHE	Switzerland	1	ANNUAL	URBAN	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	756	8.223158	46.96617097	CHE	Switzerland	2	ANNUAL	RURAL	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	1	ANNUAL	URBAN	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	2	ANNUAL	RURAL	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	762	69.294998	38.43069666	TJK	Tajikistan	1	ANNUAL	URBAN	NOTAP	0	0	0	2017	0	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	762	69.294998	38.43069666	TJK	Tajikistan	2	ANNUAL	RURAL	NOTAP	0	0	0	2017	0	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	764	101.0202951	15.13089239	THA	Thailand	1	ANNUAL	URBAN	NOTAP	0	0	0	2017	0	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	764	101.0202951	15.13089239	THA	Thailand	2	ANNUAL	RURAL	NOTAP	0	0	0	2017	0	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	768	0.97835765	8.532096072	TGO	Togo	1	ANNUAL	URBAN	NOTAP	0		0	2014	0	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	768	0.97835765	8.532096072	TGO	Togo	2	ANNUAL	RURAL	NOTAP	0		0	2014	0	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	772	-171.8154473	-9.214545558	TKL	Tokelau	1	ANNUAL	URBAN	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	772	-171.8154473	-9.214545558	TKL	Tokelau	2	ANNUAL	RURAL	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	776	-175.1959991	-21.19511329	TON	Tonga	1	ANNUAL	URBAN	NOTAP	0	0	0	2017	0	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	776	-175.1959991	-21.19511329	TON	Tonga	2	ANNUAL	RURAL	NOTAP	0	0	0	2017	0	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	1	ANNUAL	URBAN	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	2	ANNUAL	RURAL	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	784	53.98279159	23.43322219	ARE	United Arab Emirates	1	ANNUAL	URBAN	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	784	53.98279159	23.43322219	ARE	United Arab Emirates	2	ANNUAL	RURAL	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	788	9.572737411	34.11439971	TUN	Tunisia	1	ANNUAL	URBAN	NOTAP	0		0	2014	0	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	788	9.572737411	34.11439971	TUN	Tunisia	2	ANNUAL	RURAL	NOTAP	0		0	2014	0	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	792	35.42890329	38.9899684	TUR	Turkey	1	ANNUAL	URBAN	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	792	35.42890329	38.9899684	TUR	Turkey	2	ANNUAL	RURAL	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	795	58.9787665	40.0912346	TKM	Turkmenistan	1	ANNUAL	URBAN	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	795	58.9787665	40.0912346	TKM	Turkmenistan	2	ANNUAL	RURAL	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	1	ANNUAL	URBAN	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	2	ANNUAL	RURAL	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	798	178.6679611	-7.460048071	TUV	Tuvalu	1	ANNUAL	URBAN	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	798	178.6679611	-7.460048071	TUV	Tuvalu	2	ANNUAL	RURAL	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	800	32.39100438	1.279557331	UGA	Uganda	1	ANNUAL	URBAN	NOTAP	0		0	2014	0	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	800	32.39100438	1.279557331	UGA	Uganda	2	ANNUAL	RURAL	NOTAP	0		0	2014	0	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	804	31.40270802	49.00735945	UKR	Ukraine	1	ANNUAL	URBAN	NOTAP	0	0	0	2017	0	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	804	31.40270802	49.00735945	UKR	Ukraine	2	ANNUAL	RURAL	NOTAP	0	0	0	2017	0	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	1	ANNUAL	URBAN	NOTAP	1		1	2014	1	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	2	ANNUAL	RURAL	NOTAP	1		1	2014	1	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	818	29.77468534	26.57438204	EGY	Egypt	1	ANNUAL	URBAN	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	818	29.77468534	26.57438204	EGY	Egypt	2	ANNUAL	RURAL	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	826	-2.23830539	53.27691757	GBR	United Kingdom	1	ANNUAL	URBAN	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	826	-2.23830539	53.27691757	GBR	United Kingdom	2	ANNUAL	RURAL	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	831	-2.200712402	49.71561166	GGY	Guernsey	1	ANNUAL	URBAN	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	831	-2.200712402	49.71561166	GGY	Guernsey	2	ANNUAL	RURAL	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	832	-2.136773508	49.22353354	JEY	Jersey	1	ANNUAL	URBAN	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	832	-2.136773508	49.22353354	JEY	Jersey	2	ANNUAL	RURAL	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	833	-4.538190305	54.22880901	IMN	Isle of Man	1	ANNUAL	URBAN	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	833	-4.538190305	54.22880901	IMN	Isle of Man	2	ANNUAL	RURAL	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	834	34.80521182	-6.265332606	TZA	Tanzania, United Republic of	1	ANNUAL	URBAN	NOTAP	0	0	0	2017	0	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	834	34.80521182	-6.265332606	TZA	Tanzania, United Republic of	2	ANNUAL	RURAL	NOTAP	0	0	0	2017	0	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	840	-99.13830311	39.5277871	USA	United States of America	1	ANNUAL	URBAN	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	840	-99.13830311	39.5277871	USA	United States of America	2	ANNUAL	RURAL	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	850	-64.76960113	17.73297693	VIR	United States Virgin Islands	1	ANNUAL	URBAN	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	850	-64.76960113	17.73297693	VIR	United States Virgin Islands	2	ANNUAL	RURAL	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	854	-1.742843829	12.27491081	BFA	Burkina Faso	1	ANNUAL	URBAN	NOTAP	0		0	2014	0	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	854	-1.742843829	12.27491081	BFA	Burkina Faso	2	ANNUAL	RURAL	NOTAP	0		0	2014	0	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	858	-56.01387025	-32.8002838	URY	Uruguay	1	ANNUAL	URBAN	NOTAP	0	0	0	2017	0	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	858	-56.01387025	-32.8002838	URY	Uruguay	2	ANNUAL	RURAL	NOTAP	0	0	0	2017	0	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	860	63.11944558	41.77560518	UZB	Uzbekistan	1	ANNUAL	URBAN	NOTAP		0	0	2017	0	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	860	63.11944558	41.77560518	UZB	Uzbekistan	2	ANNUAL	RURAL	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	862	-66.15642084	7.121324748	VEN	Venezuela (Bolivarian Republic)	1	ANNUAL	URBAN	NOTAP		0	0	2017	0	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	862	-66.15642084	7.121324748	VEN	Venezuela (Bolivarian Republic)	2	ANNUAL	RURAL	NOTAP		0	0	2017	0	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	876	-176.2034788	-13.28471201	WLF	Wallis and Futuna Islands	1	ANNUAL	URBAN	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	876	-176.2034788	-13.28471201	WLF	Wallis and Futuna Islands	2	ANNUAL	RURAL	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	882	-172.4430749	-13.61541469	WSM	Samoa	1	ANNUAL	URBAN	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	882	-172.4430749	-13.61541469	WSM	Samoa	2	ANNUAL	RURAL	NOTAP							
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	887	45.22389143	15.22242099	YEM	Yemen	1	ANNUAL	URBAN	NOTAP	0		0	2014	0	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2017.Q2.G.01	ER_H2O_PARTICNA	Not applicable level of users/communities participating in planning programs in drinking-water supply	887	45.22389143	15.22242099	YEM	Yemen	2	ANNUAL	RURAL	NOTAP	0		0	2014	0	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
