series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Location	Units	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	584	171.0839119	7.110213497	MHL	Marshall Islands	3	ANNUAL	RURAL	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	585	134.5733878	7.502307591	PLW	Palau	1	ANNUAL	URBAN	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	585	134.5733878	7.502307591	PLW	Palau	2	ANNUAL	ALLAREA	PERCENT																	24.9											2006	24.9		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	585	134.5733878	7.502307591	PLW	Palau	3	ANNUAL	RURAL	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	586	68.80479684	29.36491634	PAK	Pakistan	1	ANNUAL	URBAN	PERCENT																								18.24			18.24	2013	18.24		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	586	68.80479684	29.36491634	PAK	Pakistan	2	ANNUAL	ALLAREA	PERCENT									57.9			64.3			51.7	50.4		44.1			36.8	36.3		29.5			32.9	2013	29.5		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	586	68.80479684	29.36491634	PAK	Pakistan	3	ANNUAL	RURAL	PERCENT																								35.6			35.6	2013	35.6		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	591	-81.26616623	8.450965746	PAN	Panama	1	ANNUAL	URBAN	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	591	-81.26616623	8.450965746	PAN	Panama	2	ANNUAL	ALLAREA	PERCENT																										23	23	2015	23		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	591	-81.26616623	8.450965746	PAN	Panama	3	ANNUAL	RURAL	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	598	145.8587761	-6.756057077	PNG	Papua New Guinea	1	ANNUAL	URBAN	PERCENT																				29.3								2009	29.3		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	598	145.8587761	-6.756057077	PNG	Papua New Guinea	2	ANNUAL	ALLAREA	PERCENT																				39.9								2009	39.9		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	598	145.8587761	-6.756057077	PNG	Papua New Guinea	3	ANNUAL	RURAL	PERCENT																				41.6								2009	41.6		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	600	-60.54854225	-21.70216237	PRY	Paraguay	1	ANNUAL	URBAN	PERCENT													39.7	37.4	35.5	34.4		33.6	30.2	24.7	24.7	23.9	16.4	17	16.2		18.375	2014	16.2		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	600	-60.54854225	-21.70216237	PRY	Paraguay	2	ANNUAL	ALLAREA	PERCENT													49.7	44	41.3	38.6		41.2	37.9	35.1	34.7	32.4	26.9	23.8	22.6	22.2	25.58	2015	22.2		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	600	-60.54854225	-21.70216237	PRY	Paraguay	3	ANNUAL	RURAL	PERCENT													62.7	52.5	48.9	44.2		51.8	48.8	49.8	48.9	44.8	42.1	33.8	32		38.175	2014	32		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	604	-71.82093277	-13.58939705	PER	Peru	1	ANNUAL	URBAN	PERCENT															48.2	44.5	37	30.1	25.4	21.3	20	18	16.6	16.1	15.3		16.5	2014	15.3		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	604	-71.82093277	-13.58939705	PER	Peru	2	ANNUAL	ALLAREA	PERCENT															58.7	55.6	49.2	42.4	37.3	33.5	30.8	27.8	25.8	23.9	22.7	21.8	24.4	2015	21.8		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	604	-71.82093277	-13.58939705	PER	Peru	3	ANNUAL	RURAL	PERCENT															83.4	82.5	79.3	74	68.8	66.7	61	56.1	53	48	46		50.775	2014	46		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	608	120.8601418	14.16591706	PHL	Philippines	1	ANNUAL	URBAN	PERCENT																	12.62633			12.58961			13.03002				13.03002	2012	13.03002		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	608	120.8601418	14.16591706	PHL	Philippines	2	ANNUAL	ALLAREA	PERCENT														24.9			26.56142			26.27106			25.23319				25.23319	2012	25.23319		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	608	120.8601418	14.16591706	PHL	Philippines	3	ANNUAL	RURAL	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	612	-128.3225873	-24.37538456	PCN	Pitcairn	1	ANNUAL	URBAN	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	612	-128.3225873	-24.37538456	PCN	Pitcairn	2	ANNUAL	ALLAREA	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	612	-128.3225873	-24.37538456	PCN	Pitcairn	3	ANNUAL	RURAL	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	616	19.40660158	52.1226733	POL	Poland	1	ANNUAL	URBAN	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	616	19.40660158	52.1226733	POL	Poland	2	ANNUAL	ALLAREA	PERCENT											14.8	15.6	16.6		20.5	19.1	17.3	16.9	17.1	17.6	17.7	17.1	17.3	17			17.1333333333333	2013	17		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	616	19.40660158	52.1226733	POL	Poland	3	ANNUAL	RURAL	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	620	-7.961599811	39.68509315	PRT	Portugal	1	ANNUAL	URBAN	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	620	-7.961599811	39.68509315	PRT	Portugal	2	ANNUAL	ALLAREA	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	620	-7.961599811	39.68509315	PRT	Portugal	3	ANNUAL	RURAL	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	1	ANNUAL	URBAN	PERCENT													51.6								51							2010	51		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	2	ANNUAL	ALLAREA	PERCENT													64.7								69.3							2010	69.3		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	3	ANNUAL	RURAL	PERCENT													69.7								75.6							2010	75.6		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	626	125.9451052	-8.797497247	TLS	Timor-Leste	1	ANNUAL	URBAN	PERCENT												25.2						45.2										2007	45.2		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	626	125.9451052	-8.797497247	TLS	Timor-Leste	2	ANNUAL	ALLAREA	PERCENT												36.3						49.9							41.8		41.8	2014	41.8		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	626	125.9451052	-8.797497247	TLS	Timor-Leste	3	ANNUAL	RURAL	PERCENT												39.7						51.5										2007	51.5		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	630	-66.47591017	18.22753799	PRI	Puerto Rico	1	ANNUAL	URBAN	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	630	-66.47591017	18.22753799	PRI	Puerto Rico	2	ANNUAL	ALLAREA	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	630	-66.47591017	18.22753799	PRI	Puerto Rico	3	ANNUAL	RURAL	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	634	51.19152467	25.28355379	QAT	Qatar	1	ANNUAL	URBAN	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	634	51.19152467	25.28355379	QAT	Qatar	2	ANNUAL	ALLAREA	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	634	51.19152467	25.28355379	QAT	Qatar	3	ANNUAL	RURAL	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	638	55.53171398	-21.13183266	REU	Réunion	1	ANNUAL	URBAN	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	638	55.53171398	-21.13183266	REU	Réunion	2	ANNUAL	ALLAREA	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	638	55.53171398	-21.13183266	REU	Réunion	3	ANNUAL	RURAL	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	642	24.98481009	45.83893563	ROU	Romania	1	ANNUAL	URBAN	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	642	24.98481009	45.83893563	ROU	Romania	2	ANNUAL	ALLAREA	PERCENT																	24.8	23.4	22.4	21.1	22.2	22.6	22.4	25.4			23.4666666666667	2013	25.4		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	642	24.98481009	45.83893563	ROU	Romania	3	ANNUAL	RURAL	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	643	99.01404926	61.61899849	RUS	Russian Federation	1	ANNUAL	URBAN	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	643	99.01404926	61.61899849	RUS	Russian Federation	2	ANNUAL	ALLAREA	PERCENT													24.6	20.3	17.6	17.8	15.2	13.3	13.4	13	12.5	12.7	10.7	10.8	11.2	13.3	11.74	2015	13.3		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	643	99.01404926	61.61899849	RUS	Russian Federation	3	ANNUAL	RURAL	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	646	29.92310194	-1.999842114	RWA	Rwanda	1	ANNUAL	URBAN	PERCENT																28.5					22.1							2010	22.1		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	646	29.92310194	-1.999842114	RWA	Rwanda	2	ANNUAL	ALLAREA	PERCENT																56.7					44.9							2010	44.9		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	646	29.92310194	-1.999842114	RWA	Rwanda	3	ANNUAL	RURAL	PERCENT																61.9					48.7							2010	48.7		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	652	-62.83173536	17.89513362	BLM	Saint Barthélemy	1	ANNUAL	URBAN	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	652	-62.83173536	17.89513362	BLM	Saint Barthélemy	2	ANNUAL	ALLAREA	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	652	-62.83173536	17.89513362	BLM	Saint Barthélemy	3	ANNUAL	RURAL	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	654	-5.705752501	-15.96503946	SHN	Saint Helena	1	ANNUAL	URBAN	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	654	-5.705752501	-15.96503946	SHN	Saint Helena	2	ANNUAL	ALLAREA	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	654	-5.705752501	-15.96503946	SHN	Saint Helena	3	ANNUAL	RURAL	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	1	ANNUAL	URBAN	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	2	ANNUAL	ALLAREA	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	3	ANNUAL	RURAL	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	660	-63.05651612	18.21525315	AIA	Anguilla	1	ANNUAL	URBAN	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	660	-63.05651612	18.21525315	AIA	Anguilla	2	ANNUAL	ALLAREA	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	660	-63.05651612	18.21525315	AIA	Anguilla	3	ANNUAL	RURAL	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	662	-60.96529553	13.89405601	LCA	Saint Lucia	1	ANNUAL	URBAN	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	662	-60.96529553	13.89405601	LCA	Saint Lucia	2	ANNUAL	ALLAREA	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	662	-60.96529553	13.89405601	LCA	Saint Lucia	3	ANNUAL	RURAL	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	1	ANNUAL	URBAN	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	2	ANNUAL	ALLAREA	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	3	ANNUAL	RURAL	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	1	ANNUAL	URBAN	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	2	ANNUAL	ALLAREA	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	3	ANNUAL	RURAL	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	1	ANNUAL	URBAN	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	2	ANNUAL	ALLAREA	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	3	ANNUAL	RURAL	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	674	12.46329038	43.93841766	SMR	San Marino	1	ANNUAL	URBAN	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	674	12.46329038	43.93841766	SMR	San Marino	2	ANNUAL	ALLAREA	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	674	12.46329038	43.93841766	SMR	San Marino	3	ANNUAL	RURAL	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	678	6.609772265	0.241554875	STP	Sao Tome and Principe	1	ANNUAL	URBAN	PERCENT																				63.8								2009	63.8		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	678	6.609772265	0.241554875	STP	Sao Tome and Principe	2	ANNUAL	ALLAREA	PERCENT																				61.7								2009	61.7		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	678	6.609772265	0.241554875	STP	Sao Tome and Principe	3	ANNUAL	RURAL	PERCENT																				59.4								2009	59.4		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	682	44.54763347	24.12594211	SAU	Saudi Arabia	1	ANNUAL	URBAN	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	682	44.54763347	24.12594211	SAU	Saudi Arabia	2	ANNUAL	ALLAREA	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	682	44.54763347	24.12594211	SAU	Saudi Arabia	3	ANNUAL	RURAL	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	686	-14.46636926	14.35920905	SEN	Senegal	1	ANNUAL	URBAN	PERCENT											41.2					33.6					33.1							2010	33.1		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	686	-14.46636926	14.35920905	SEN	Senegal	2	ANNUAL	ALLAREA	PERCENT											55.2					48.3					46.7							2010	46.7		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	686	-14.46636926	14.35920905	SEN	Senegal	3	ANNUAL	RURAL	PERCENT											65.1					58.8					57.1							2010	57.1		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	688	20.805876	44.03145697	SRB	Serbia	1	ANNUAL	URBAN	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	688	20.805876	44.03145697	SRB	Serbia	2	ANNUAL	ALLAREA	PERCENT																							24.5	25.4	25.4		25.1	2014	25.4		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	688	20.805876	44.03145697	SRB	Serbia	3	ANNUAL	RURAL	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	690	55.46561591	-4.678053059	SYC	Seychelles	1	ANNUAL	URBAN	PERCENT																	39											2006	39		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	690	55.46561591	-4.678053059	SYC	Seychelles	2	ANNUAL	ALLAREA	PERCENT																	37.8							39.3			39.3	2013	39.3		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	690	55.46561591	-4.678053059	SYC	Seychelles	3	ANNUAL	RURAL	PERCENT																	37.2											2006	37.2		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	694	-11.78306584	8.568604164	SLE	Sierra Leone	1	ANNUAL	URBAN	PERCENT														46.9								31.2					31.2	2011	31.2		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	694	-11.78306584	8.568604164	SLE	Sierra Leone	2	ANNUAL	ALLAREA	PERCENT														66.4								52.9					52.9	2011	52.9		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	694	-11.78306584	8.568604164	SLE	Sierra Leone	3	ANNUAL	RURAL	PERCENT														78.7								66.1					66.1	2011	66.1		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	702	103.8107883	1.361009155	SGP	Singapore	1	ANNUAL	URBAN	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	702	103.8107883	1.361009155	SGP	Singapore	2	ANNUAL	ALLAREA	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	702	103.8107883	1.361009155	SGP	Singapore	3	ANNUAL	RURAL	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	703	19.48495604	48.70741446	SVK	Slovakia	1	ANNUAL	URBAN	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	703	19.48495604	48.70741446	SVK	Slovakia	2	ANNUAL	ALLAREA	PERCENT															13.3	11.6	10.6	10.9	11	12	13	13.2	12.8	12.6			12.8666666666667	2013	12.6		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	703	19.48495604	48.70741446	SVK	Slovakia	3	ANNUAL	RURAL	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	704	105.802499	10.09643079	VNM	Viet Nam	1	ANNUAL	URBAN	PERCENT																					6		5.4		3.8		4.6	2014	3.8		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	704	105.802499	10.09643079	VNM	Viet Nam	2	ANNUAL	ALLAREA	PERCENT																					20.7		17.2		13.5		15.35	2014	13.5		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	704	105.802499	10.09643079	VNM	Viet Nam	3	ANNUAL	RURAL	PERCENT																					26.9		22.1		18.6		20.35	2014	18.6		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	705	14.82209486	46.11958061	SVN	Slovenia	1	ANNUAL	URBAN	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	705	14.82209486	46.11958061	SVN	Slovenia	2	ANNUAL	ALLAREA	PERCENT															12.2	11.6	11.5	12.3	11.3	12.7	13.6	13.5	14.5	14.5	14.3		14.2	2014	14.3		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	705	14.82209486	46.11958061	SVN	Slovenia	3	ANNUAL	RURAL	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	706	46.20367477	4.406485729	SOM	Somalia	1	ANNUAL	URBAN	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	706	46.20367477	4.406485729	SOM	Somalia	2	ANNUAL	ALLAREA	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	706	46.20367477	4.406485729	SOM	Somalia	3	ANNUAL	RURAL	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	710	24.67184355	-29.99957544	ZAF	South Africa	1	ANNUAL	URBAN	PERCENT																52					39.2							2010	39.2		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	710	24.67184355	-29.99957544	ZAF	South Africa	2	ANNUAL	ALLAREA	PERCENT																66.6					53.8							2010	53.8		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	710	24.67184355	-29.99957544	ZAF	South Africa	3	ANNUAL	RURAL	PERCENT																87.6					77							2010	77		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	716	29.86909584	-19.00075492	ZWE	Zimbabwe	1	ANNUAL	URBAN	PERCENT																						46.5					46.5	2011	46.5		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	716	29.86909584	-19.00075492	ZWE	Zimbabwe	2	ANNUAL	ALLAREA	PERCENT																						72.3					72.3	2011	72.3		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	716	29.86909584	-19.00075492	ZWE	Zimbabwe	3	ANNUAL	RURAL	PERCENT																						84.3					84.3	2011	84.3		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	724	-3.554078296	40.39211472	ESP	Spain	1	ANNUAL	URBAN	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	724	-3.554078296	40.39211472	ESP	Spain	2	ANNUAL	ALLAREA	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	724	-3.554078296	40.39211472	ESP	Spain	3	ANNUAL	RURAL	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	728	30.32618773	7.290839152	SSD	South Sudan	1	ANNUAL	URBAN	PERCENT																				24.4								2009	24.4		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	728	30.32618773	7.290839152	SSD	South Sudan	2	ANNUAL	ALLAREA	PERCENT																				50.6								2009	50.6		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	728	30.32618773	7.290839152	SSD	South Sudan	3	ANNUAL	RURAL	PERCENT																				55.4								2009	55.4		CA
