series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Sex	Units	2004	2005	2006	2008	2009	2010	2011	2012	2013	2014	2015	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	674	12.46329038	43.93841766	SMR	San Marino	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	674	12.46329038	43.93841766	SMR	San Marino	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	674	12.46329038	43.93841766	SMR	San Marino	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	678	6.609772265	0.241554875	STP	Sao Tome and Principe	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	678	6.609772265	0.241554875	STP	Sao Tome and Principe	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	678	6.609772265	0.241554875	STP	Sao Tome and Principe	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	682	44.54763347	24.12594211	SAU	Saudi Arabia	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	682	44.54763347	24.12594211	SAU	Saudi Arabia	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	682	44.54763347	24.12594211	SAU	Saudi Arabia	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	686	-14.46636926	14.35920905	SEN	Senegal	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	686	-14.46636926	14.35920905	SEN	Senegal	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	686	-14.46636926	14.35920905	SEN	Senegal	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	688	20.805876	44.03145697	SRB	Serbia	1	ANNUAL	BOTHSEX	PERCENT						6.09	5.91	5.25	6.61	8.93	11.1	7.56	2015	11.1	ILOSTAT - LFS - Labour force survey	C
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	688	20.805876	44.03145697	SRB	Serbia	2	ANNUAL	FEMALE	PERCENT						4.29	3.8	3.66	4.9	7.31	9.4	5.814	2015	9.4	ILOSTAT - LFS - Labour force survey	C
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	688	20.805876	44.03145697	SRB	Serbia	3	ANNUAL	MALE	PERCENT						7.47	7.5	6.45	7.9	10.21	12.5	8.912	2015	12.5	ILOSTAT - LFS - Labour force survey	C
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	690	55.46561591	-4.678053059	SYC	Seychelles	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	690	55.46561591	-4.678053059	SYC	Seychelles	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	690	55.46561591	-4.678053059	SYC	Seychelles	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	694	-11.78306584	8.568604164	SLE	Sierra Leone	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	694	-11.78306584	8.568604164	SLE	Sierra Leone	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	694	-11.78306584	8.568604164	SLE	Sierra Leone	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	702	103.8107883	1.361009155	SGP	Singapore	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	702	103.8107883	1.361009155	SGP	Singapore	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	702	103.8107883	1.361009155	SGP	Singapore	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	703	19.48495604	48.70741446	SVK	Slovakia	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	703	19.48495604	48.70741446	SVK	Slovakia	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	703	19.48495604	48.70741446	SVK	Slovakia	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	704	105.802499	10.09643079	VNM	Viet Nam	1	ANNUAL	BOTHSEX	PERCENT					68.19								2009	68.19	ILOSTAT - LFS - Labour force survey	C
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	704	105.802499	10.09643079	VNM	Viet Nam	2	ANNUAL	FEMALE	PERCENT					66.8								2009	66.8	ILOSTAT - LFS - Labour force survey	C
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	704	105.802499	10.09643079	VNM	Viet Nam	3	ANNUAL	MALE	PERCENT					69.39								2009	69.39	ILOSTAT - LFS - Labour force survey	C
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	705	14.82209486	46.11958061	SVN	Slovenia	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	705	14.82209486	46.11958061	SVN	Slovenia	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	705	14.82209486	46.11958061	SVN	Slovenia	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	706	46.20367477	4.406485729	SOM	Somalia	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	706	46.20367477	4.406485729	SOM	Somalia	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	706	46.20367477	4.406485729	SOM	Somalia	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	710	24.67184355	-29.99957544	ZAF	South Africa	1	ANNUAL	BOTHSEX	PERCENT						32.7							2010	32.7	ILOSTAT - LFS - Quarterly Labour Force Survey	C
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	710	24.67184355	-29.99957544	ZAF	South Africa	2	ANNUAL	FEMALE	PERCENT						36.81							2010	36.81	ILOSTAT - LFS - Quarterly Labour Force Survey	C
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	710	24.67184355	-29.99957544	ZAF	South Africa	3	ANNUAL	MALE	PERCENT						29.51							2010	29.51	ILOSTAT - LFS - Quarterly Labour Force Survey	C
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	716	29.86909584	-19.00075492	ZWE	Zimbabwe	1	ANNUAL	BOTHSEX	PERCENT	40.73												2004	40.73	ILOSTAT - LFS - Labour Force Survey	C
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	716	29.86909584	-19.00075492	ZWE	Zimbabwe	2	ANNUAL	FEMALE	PERCENT	53.25												2004	53.25	ILOSTAT - LFS - Labour Force Survey	C
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	716	29.86909584	-19.00075492	ZWE	Zimbabwe	3	ANNUAL	MALE	PERCENT	31.18												2004	31.18	ILOSTAT - LFS - Labour Force Survey	C
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	724	-3.554078296	40.39211472	ESP	Spain	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	724	-3.554078296	40.39211472	ESP	Spain	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	724	-3.554078296	40.39211472	ESP	Spain	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	728	30.32618773	7.290839152	SSD	South Sudan	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	728	30.32618773	7.290839152	SSD	South Sudan	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	728	30.32618773	7.290839152	SSD	South Sudan	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	732	-13.13515523	24.66265342	ESH	Western Sahara	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	732	-13.13515523	24.66265342	ESH	Western Sahara	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	732	-13.13515523	24.66265342	ESH	Western Sahara	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	736	29.95650159	16.02643066	SDN	Sudan	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	736	29.95650159	16.02643066	SDN	Sudan	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	736	29.95650159	16.02643066	SDN	Sudan	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	740	-55.90626394	4.132603197	SUR	Suriname	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	740	-55.90626394	4.132603197	SUR	Suriname	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	740	-55.90626394	4.132603197	SUR	Suriname	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	744	13.38071013	78.82894131	SJM	Svalbard and Jan Mayen Islands	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	744	13.38071013	78.82894131	SJM	Svalbard and Jan Mayen Islands	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	744	13.38071013	78.82894131	SJM	Svalbard and Jan Mayen Islands	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	748	31.50149288	-26.56471011	SWZ	Swaziland	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	748	31.50149288	-26.56471011	SWZ	Swaziland	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	748	31.50149288	-26.56471011	SWZ	Swaziland	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	752	14.3775338	60.60103109	SWE	Sweden	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	752	14.3775338	60.60103109	SWE	Sweden	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	752	14.3775338	60.60103109	SWE	Sweden	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	756	8.223158	46.96617097	CHE	Switzerland	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	756	8.223158	46.96617097	CHE	Switzerland	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	756	8.223158	46.96617097	CHE	Switzerland	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	762	69.294998	38.43069666	TJK	Tajikistan	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	762	69.294998	38.43069666	TJK	Tajikistan	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	762	69.294998	38.43069666	TJK	Tajikistan	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	764	101.0202951	15.13089239	THA	Thailand	1	ANNUAL	BOTHSEX	PERCENT							41.06	40.62	42.76			41.48	2013	42.76	ILOSTAT - LFS - Labour force survey	C
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	764	101.0202951	15.13089239	THA	Thailand	2	ANNUAL	FEMALE	PERCENT							42.05	42.08	43.66			42.5966666666667	2013	43.66	ILOSTAT - LFS - Labour force survey	C
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	764	101.0202951	15.13089239	THA	Thailand	3	ANNUAL	MALE	PERCENT							40.16	39.31	41.96			40.4766666666667	2013	41.96	ILOSTAT - LFS - Labour force survey	C
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	768	0.97835765	8.532096072	TGO	Togo	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	768	0.97835765	8.532096072	TGO	Togo	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	768	0.97835765	8.532096072	TGO	Togo	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	772	-171.8154473	-9.214545558	TKL	Tokelau	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	772	-171.8154473	-9.214545558	TKL	Tokelau	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	772	-171.8154473	-9.214545558	TKL	Tokelau	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	776	-175.1959991	-21.19511329	TON	Tonga	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	776	-175.1959991	-21.19511329	TON	Tonga	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	776	-175.1959991	-21.19511329	TON	Tonga	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	784	53.98279159	23.43322219	ARE	United Arab Emirates	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	784	53.98279159	23.43322219	ARE	United Arab Emirates	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	784	53.98279159	23.43322219	ARE	United Arab Emirates	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	788	9.572737411	34.11439971	TUN	Tunisia	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	788	9.572737411	34.11439971	TUN	Tunisia	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	788	9.572737411	34.11439971	TUN	Tunisia	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	792	35.42890329	38.9899684	TUR	Turkey	1	ANNUAL	BOTHSEX	PERCENT							18.79	17.71	17.21	18.29	21.2	18.64	2015	21.2	ILOSTAT - LFS - Household Labour Force Survey	C
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	792	35.42890329	38.9899684	TUR	Turkey	2	ANNUAL	FEMALE	PERCENT							21.59	20.33	19.77	20.13	24.1	21.184	2015	24.1	ILOSTAT - LFS - Household Labour Force Survey	C
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	792	35.42890329	38.9899684	TUR	Turkey	3	ANNUAL	MALE	PERCENT							17.99	16.9	16.37	17.67	20.2	17.826	2015	20.2	ILOSTAT - LFS - Household Labour Force Survey	C
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	795	58.9787665	40.0912346	TKM	Turkmenistan	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	795	58.9787665	40.0912346	TKM	Turkmenistan	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	795	58.9787665	40.0912346	TKM	Turkmenistan	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	798	178.6679611	-7.460048071	TUV	Tuvalu	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	798	178.6679611	-7.460048071	TUV	Tuvalu	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	798	178.6679611	-7.460048071	TUV	Tuvalu	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	800	32.39100438	1.279557331	UGA	Uganda	1	ANNUAL	BOTHSEX	PERCENT						69.39			93.47			93.47	2013	93.47	ILOSTAT - HIES - Uganda National Household Survey	C
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	800	32.39100438	1.279557331	UGA	Uganda	2	ANNUAL	FEMALE	PERCENT						71.88			94.51			94.51	2013	94.51	ILOSTAT - HIES - Uganda National Household Survey	C
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	800	32.39100438	1.279557331	UGA	Uganda	3	ANNUAL	MALE	PERCENT						67.46			92.72			92.72	2013	92.72	ILOSTAT - HIES - Uganda National Household Survey	C
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	804	31.40270802	49.00735945	UKR	Ukraine	1	ANNUAL	BOTHSEX	PERCENT											61.4	61.4	2015	61.4	ILOSTAT - LFS - Sample survey of the population (households) on economic activity	C
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	804	31.40270802	49.00735945	UKR	Ukraine	2	ANNUAL	FEMALE	PERCENT											55.1	55.1	2015	55.1	ILOSTAT - LFS - Sample survey of the population (households) on economic activity	C
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	804	31.40270802	49.00735945	UKR	Ukraine	3	ANNUAL	MALE	PERCENT											65.8	65.8	2015	65.8	ILOSTAT - LFS - Sample survey of the population (households) on economic activity	C
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	1	ANNUAL	BOTHSEX	PERCENT						12.4							2010	12.4	ILOSTAT - LFS - Labour Force survey	C
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	2	ANNUAL	FEMALE	PERCENT						7.61							2010	7.61	ILOSTAT - LFS - Labour Force survey	C
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	3	ANNUAL	MALE	PERCENT						15.05							2010	15.05	ILOSTAT - LFS - Labour Force survey	C
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	818	29.77468534	26.57438204	EGY	Egypt	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	818	29.77468534	26.57438204	EGY	Egypt	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	818	29.77468534	26.57438204	EGY	Egypt	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	826	-2.23830539	53.27691757	GBR	United Kingdom	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	826	-2.23830539	53.27691757	GBR	United Kingdom	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	826	-2.23830539	53.27691757	GBR	United Kingdom	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	831	-2.200712402	49.71561166	GGY	Guernsey	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	831	-2.200712402	49.71561166	GGY	Guernsey	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	831	-2.200712402	49.71561166	GGY	Guernsey	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	832	-2.136773508	49.22353354	JEY	Jersey	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	832	-2.136773508	49.22353354	JEY	Jersey	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	832	-2.136773508	49.22353354	JEY	Jersey	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	833	-4.538190305	54.22880901	IMN	Isle of Man	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	833	-4.538190305	54.22880901	IMN	Isle of Man	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	833	-4.538190305	54.22880901	IMN	Isle of Man	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	834	34.80521182	-6.265332606	TZA	Tanzania, United Republic of	1	ANNUAL	BOTHSEX	PERCENT			76.2										2006	76.2	ILOSTAT - LFS - Labour Force Survey	C
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	834	34.80521182	-6.265332606	TZA	Tanzania, United Republic of	2	ANNUAL	FEMALE	PERCENT			82.81										2006	82.81	ILOSTAT - LFS - Labour Force Survey	C
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	834	34.80521182	-6.265332606	TZA	Tanzania, United Republic of	3	ANNUAL	MALE	PERCENT			70.92										2006	70.92	ILOSTAT - LFS - Labour Force Survey	C
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	840	-99.13830311	39.5277871	USA	United States of America	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	840	-99.13830311	39.5277871	USA	United States of America	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	840	-99.13830311	39.5277871	USA	United States of America	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	850	-64.76960113	17.73297693	VIR	United States Virgin Islands	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	850	-64.76960113	17.73297693	VIR	United States Virgin Islands	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	850	-64.76960113	17.73297693	VIR	United States Virgin Islands	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	854	-1.742843829	12.27491081	BFA	Burkina Faso	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	854	-1.742843829	12.27491081	BFA	Burkina Faso	2	ANNUAL	FEMALE	PERCENT																
