geoAreaCode	years	Age	Freq	Units	sliceId	series.release	series.code	series.description	X	Y	OBJECTID	ISO3CD	geoAreaName	value	valueType	time_detail	source
28	2008	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-61.7999755	17.07761471	15	ATG	Antigua and Barbuda	16	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
28	2009	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-61.7999755	17.07761471	15	ATG	Antigua and Barbuda	15	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
28	2010	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-61.7999755	17.07761471	15	ATG	Antigua and Barbuda	15	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
28	2011	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-61.7999755	17.07761471	15	ATG	Antigua and Barbuda	14	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
28	2012	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-61.7999755	17.07761471	15	ATG	Antigua and Barbuda	13	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
28	2013	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-61.7999755	17.07761471	15	ATG	Antigua and Barbuda	13	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
28	2014	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-61.7999755	17.07761471	15	ATG	Antigua and Barbuda	12	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
28	2015	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-61.7999755	17.07761471	15	ATG	Antigua and Barbuda	12	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
31	2000	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	50.01064725	40.39229544	19	AZE	Azerbaijan	9630	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
31	2001	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	50.01064725	40.39229544	19	AZE	Azerbaijan	8618	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
31	2002	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	50.01064725	40.39229544	19	AZE	Azerbaijan	7883	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
31	2003	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	50.01064725	40.39229544	19	AZE	Azerbaijan	7379	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
31	2004	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	50.01064725	40.39229544	19	AZE	Azerbaijan	7006	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
31	2005	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	50.01064725	40.39229544	19	AZE	Azerbaijan	6737	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
31	2006	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	50.01064725	40.39229544	19	AZE	Azerbaijan	6519	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
31	2007	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	50.01064725	40.39229544	19	AZE	Azerbaijan	6329	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
31	2008	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	50.01064725	40.39229544	19	AZE	Azerbaijan	6211	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
31	2009	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	50.01064725	40.39229544	19	AZE	Azerbaijan	6200	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
31	2010	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	50.01064725	40.39229544	19	AZE	Azerbaijan	6327	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
31	2011	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	50.01064725	40.39229544	19	AZE	Azerbaijan	6611	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
31	2012	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	50.01064725	40.39229544	19	AZE	Azerbaijan	6982	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
31	2013	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	50.01064725	40.39229544	19	AZE	Azerbaijan	7296	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
31	2014	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	50.01064725	40.39229544	19	AZE	Azerbaijan	7403	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
31	2015	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	50.01064725	40.39229544	19	AZE	Azerbaijan	7206	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
32	2000	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-65.14563274	-35.19446255	10	ARG	Argentina	14023	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
32	2001	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-65.14563274	-35.19446255	10	ARG	Argentina	13841	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
32	2002	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-65.14563274	-35.19446255	10	ARG	Argentina	13758	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
32	2003	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-65.14563274	-35.19446255	10	ARG	Argentina	13632	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
32	2004	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-65.14563274	-35.19446255	10	ARG	Argentina	13367	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
32	2005	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-65.14563274	-35.19446255	10	ARG	Argentina	12904	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
32	2006	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-65.14563274	-35.19446255	10	ARG	Argentina	12389	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
32	2007	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-65.14563274	-35.19446255	10	ARG	Argentina	11854	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
32	2008	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-65.14563274	-35.19446255	10	ARG	Argentina	11422	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
32	2009	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-65.14563274	-35.19446255	10	ARG	Argentina	11017	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
32	2010	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-65.14563274	-35.19446255	10	ARG	Argentina	10681	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
32	2011	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-65.14563274	-35.19446255	10	ARG	Argentina	10424	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
32	2012	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-65.14563274	-35.19446255	10	ARG	Argentina	10224	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
32	2013	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-65.14563274	-35.19446255	10	ARG	Argentina	9973	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
32	2014	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-65.14563274	-35.19446255	10	ARG	Argentina	9770	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
32	2015	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-65.14563274	-35.19446255	10	ARG	Argentina	9513	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
36	2000	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	134.3499412	-25.57717202	17	AUS	Australia	1532	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
36	2001	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	134.3499412	-25.57717202	17	AUS	Australia	1494	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
36	2002	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	134.3499412	-25.57717202	17	AUS	Australia	1464	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
36	2003	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	134.3499412	-25.57717202	17	AUS	Australia	1472	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
36	2004	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	134.3499412	-25.57717202	17	AUS	Australia	1470	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
36	2005	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	134.3499412	-25.57717202	17	AUS	Australia	1458	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
36	2006	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	134.3499412	-25.57717202	17	AUS	Australia	1482	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
36	2007	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	134.3499412	-25.57717202	17	AUS	Australia	1494	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
36	2008	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	134.3499412	-25.57717202	17	AUS	Australia	1508	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
36	2009	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	134.3499412	-25.57717202	17	AUS	Australia	1504	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
36	2010	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	134.3499412	-25.57717202	17	AUS	Australia	1478	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
36	2011	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	134.3499412	-25.57717202	17	AUS	Australia	1396	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
36	2012	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	134.3499412	-25.57717202	17	AUS	Australia	1323	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
36	2013	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	134.3499412	-25.57717202	17	AUS	Australia	1243	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
36	2014	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	134.3499412	-25.57717202	17	AUS	Australia	1171	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
36	2015	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	134.3499412	-25.57717202	17	AUS	Australia	1146	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
40	2000	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	14.14172472	47.58704857	18	AUT	Austria	412	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
40	2001	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	14.14172472	47.58704857	18	AUT	Austria	397	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
40	2002	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	14.14172472	47.58704857	18	AUT	Austria	395	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
40	2003	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	14.14172472	47.58704857	18	AUT	Austria	400	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
40	2004	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	14.14172472	47.58704857	18	AUT	Austria	396	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
40	2005	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	14.14172472	47.58704857	18	AUT	Austria	395	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
40	2006	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	14.14172472	47.58704857	18	AUT	Austria	389	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
40	2007	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	14.14172472	47.58704857	18	AUT	Austria	377	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
40	2008	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	14.14172472	47.58704857	18	AUT	Austria	364	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
40	2009	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	14.14172472	47.58704857	18	AUT	Austria	351	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
40	2010	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	14.14172472	47.58704857	18	AUT	Austria	341	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
40	2011	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	14.14172472	47.58704857	18	AUT	Austria	327	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
40	2012	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	14.14172472	47.58704857	18	AUT	Austria	315	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
40	2013	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	14.14172472	47.58704857	18	AUT	Austria	312	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
40	2014	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	14.14172472	47.58704857	18	AUT	Austria	300	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
40	2015	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	14.14172472	47.58704857	18	AUT	Austria	288	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
44	2000	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-78.05111663	24.69546597	27	BHS	Bahamas	82	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
44	2001	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-78.05111663	24.69546597	27	BHS	Bahamas	79	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
44	2002	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-78.05111663	24.69546597	27	BHS	Bahamas	80	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
44	2003	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-78.05111663	24.69546597	27	BHS	Bahamas	82	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
44	2004	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-78.05111663	24.69546597	27	BHS	Bahamas	85	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
44	2005	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-78.05111663	24.69546597	27	BHS	Bahamas	87	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
44	2006	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-78.05111663	24.69546597	27	BHS	Bahamas	87	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
44	2007	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-78.05111663	24.69546597	27	BHS	Bahamas	87	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
44	2008	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-78.05111663	24.69546597	27	BHS	Bahamas	87	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
44	2009	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-78.05111663	24.69546597	27	BHS	Bahamas	86	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
44	2010	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-78.05111663	24.69546597	27	BHS	Bahamas	85	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
44	2011	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-78.05111663	24.69546597	27	BHS	Bahamas	83	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
44	2012	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-78.05111663	24.69546597	27	BHS	Bahamas	80	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
44	2013	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-78.05111663	24.69546597	27	BHS	Bahamas	76	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
44	2014	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-78.05111663	24.69546597	27	BHS	Bahamas	73	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
44	2015	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-78.05111663	24.69546597	27	BHS	Bahamas	70	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
48	2000	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	50.5490754	26.04407747	26	BHR	Bahrain	164	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
48	2001	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	50.5490754	26.04407747	26	BHR	Bahrain	158	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
48	2002	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	50.5490754	26.04407747	26	BHR	Bahrain	156	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
48	2003	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	50.5490754	26.04407747	26	BHR	Bahrain	156	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
48	2004	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	50.5490754	26.04407747	26	BHR	Bahrain	159	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
48	2005	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	50.5490754	26.04407747	26	BHR	Bahrain	164	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
