series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Location	Units	2012	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	566	8.097363256	9.585789025	NGA	Nigeria	1	ANNUAL	ALLAREA	mgr/m^3	38.8194725779603	2012	38.8194725779603	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	566	8.097363256	9.585789025	NGA	Nigeria	2	ANNUAL	URBAN	mgr/m^3	37.6074762367886	2012	37.6074762367886	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	570	-169.8601693	-19.05000475	NIU	Niue	1	ANNUAL	ALLAREA	mgr/m^3					
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	570	-169.8601693	-19.05000475	NIU	Niue	2	ANNUAL	URBAN	mgr/m^3					
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	574	167.9515548	-29.03230018	NFK	Norfolk Island	1	ANNUAL	ALLAREA	mgr/m^3					
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	574	167.9515548	-29.03230018	NFK	Norfolk Island	2	ANNUAL	URBAN	mgr/m^3					
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	578	11.47846389	61.34311134	NOR	Norway	1	ANNUAL	ALLAREA	mgr/m^3	8.6254538619583	2012	8.6254538619583	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	578	11.47846389	61.34311134	NOR	Norway	2	ANNUAL	URBAN	mgr/m^3	9.08772246593095	2012	9.08772246593095	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	1	ANNUAL	ALLAREA	mgr/m^3					
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	2	ANNUAL	URBAN	mgr/m^3					
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	1	ANNUAL	ALLAREA	mgr/m^3					
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	2	ANNUAL	URBAN	mgr/m^3					
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	1	ANNUAL	ALLAREA	mgr/m^3	6.00000013043245	2012	6.00000013043245	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	2	ANNUAL	URBAN	mgr/m^3	6.00000013043245	2012	6.00000013043245	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	584	171.0839119	7.110213497	MHL	Marshall Islands	1	ANNUAL	ALLAREA	mgr/m^3					
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	584	171.0839119	7.110213497	MHL	Marshall Islands	2	ANNUAL	URBAN	mgr/m^3					
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	585	134.5733878	7.502307591	PLW	Palau	1	ANNUAL	ALLAREA	mgr/m^3					
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	585	134.5733878	7.502307591	PLW	Palau	2	ANNUAL	URBAN	mgr/m^3					
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	586	68.80479684	29.36491634	PAK	Pakistan	1	ANNUAL	ALLAREA	mgr/m^3	59.8243816674843	2012	59.8243816674843	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	586	68.80479684	29.36491634	PAK	Pakistan	2	ANNUAL	URBAN	mgr/m^3	67.7489782634521	2012	67.7489782634521	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	591	-81.26616623	8.450965746	PAN	Panama	1	ANNUAL	ALLAREA	mgr/m^3	11.519626021395	2012	11.519626021395	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	591	-81.26616623	8.450965746	PAN	Panama	2	ANNUAL	URBAN	mgr/m^3	12.7790459579853	2012	12.7790459579853	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	598	145.8587761	-6.756057077	PNG	Papua New Guinea	1	ANNUAL	ALLAREA	mgr/m^3	10.4341053954282	2012	10.4341053954282	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	598	145.8587761	-6.756057077	PNG	Papua New Guinea	2	ANNUAL	URBAN	mgr/m^3	12.0316887197408	2012	12.0316887197408	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	600	-60.54854225	-21.70216237	PRY	Paraguay	1	ANNUAL	ALLAREA	mgr/m^3	14.8761374545613	2012	14.8761374545613	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	600	-60.54854225	-21.70216237	PRY	Paraguay	2	ANNUAL	URBAN	mgr/m^3	16.900076911616	2012	16.900076911616	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	604	-71.82093277	-13.58939705	PER	Peru	1	ANNUAL	ALLAREA	mgr/m^3	26.1123605164915	2012	26.1123605164915	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	604	-71.82093277	-13.58939705	PER	Peru	2	ANNUAL	URBAN	mgr/m^3	35.7095910535318	2012	35.7095910535318	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	608	120.8601418	14.16591706	PHL	Philippines	1	ANNUAL	ALLAREA	mgr/m^3	22.155177196051	2012	22.155177196051	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	608	120.8601418	14.16591706	PHL	Philippines	2	ANNUAL	URBAN	mgr/m^3	27.1475375154422	2012	27.1475375154422	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	612	-128.3225873	-24.37538456	PCN	Pitcairn	1	ANNUAL	ALLAREA	mgr/m^3					
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	612	-128.3225873	-24.37538456	PCN	Pitcairn	2	ANNUAL	URBAN	mgr/m^3					
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	616	19.40660158	52.1226733	POL	Poland	1	ANNUAL	ALLAREA	mgr/m^3	24.0665044274244	2012	24.0665044274244	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	616	19.40660158	52.1226733	POL	Poland	2	ANNUAL	URBAN	mgr/m^3	25.4398397714828	2012	25.4398397714828	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	620	-7.961599811	39.68509315	PRT	Portugal	1	ANNUAL	ALLAREA	mgr/m^3	9.37522245256829	2012	9.37522245256829	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	620	-7.961599811	39.68509315	PRT	Portugal	2	ANNUAL	URBAN	mgr/m^3	9.56227399719479	2012	9.56227399719479	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	1	ANNUAL	ALLAREA	mgr/m^3	26.6065281414132	2012	26.6065281414132	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	2	ANNUAL	URBAN	mgr/m^3	28.890742270074	2012	28.890742270074	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	626	125.9451052	-8.797497247	TLS	Timor-Leste	1	ANNUAL	ALLAREA	mgr/m^3	14.7698527675577	2012	14.7698527675577	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	626	125.9451052	-8.797497247	TLS	Timor-Leste	2	ANNUAL	URBAN	mgr/m^3	15.0000007485731	2012	15.0000007485731	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	630	-66.47591017	18.22753799	PRI	Puerto Rico	1	ANNUAL	ALLAREA	mgr/m^3					
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	630	-66.47591017	18.22753799	PRI	Puerto Rico	2	ANNUAL	URBAN	mgr/m^3					
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	634	51.19152467	25.28355379	QAT	Qatar	1	ANNUAL	ALLAREA	mgr/m^3	103.395765507718	2012	103.395765507718	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	634	51.19152467	25.28355379	QAT	Qatar	2	ANNUAL	URBAN	mgr/m^3	104.554894370439	2012	104.554894370439	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	638	55.53171398	-21.13183266	REU	Réunion	1	ANNUAL	ALLAREA	mgr/m^3					
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	638	55.53171398	-21.13183266	REU	Réunion	2	ANNUAL	URBAN	mgr/m^3					
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	642	24.98481009	45.83893563	ROU	Romania	1	ANNUAL	ALLAREA	mgr/m^3	18.8450329528523	2012	18.8450329528523	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	642	24.98481009	45.83893563	ROU	Romania	2	ANNUAL	URBAN	mgr/m^3	20.150971059744	2012	20.150971059744	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	643	99.01404926	61.61899849	RUS	Russian Federation	1	ANNUAL	ALLAREA	mgr/m^3	14.8168537084968	2012	14.8168537084968	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	643	99.01404926	61.61899849	RUS	Russian Federation	2	ANNUAL	URBAN	mgr/m^3	16.6360166407863	2012	16.6360166407863	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	646	29.92310194	-1.999842114	RWA	Rwanda	1	ANNUAL	ALLAREA	mgr/m^3	42.755527974646	2012	42.755527974646	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	646	29.92310194	-1.999842114	RWA	Rwanda	2	ANNUAL	URBAN	mgr/m^3	50.586552955537	2012	50.586552955537	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	652	-62.83173536	17.89513362	BLM	Saint Barthélemy	1	ANNUAL	ALLAREA	mgr/m^3					
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	652	-62.83173536	17.89513362	BLM	Saint Barthélemy	2	ANNUAL	URBAN	mgr/m^3					
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	654	-5.705752501	-15.96503946	SHN	Saint Helena	1	ANNUAL	ALLAREA	mgr/m^3					
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	654	-5.705752501	-15.96503946	SHN	Saint Helena	2	ANNUAL	URBAN	mgr/m^3					
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	1	ANNUAL	ALLAREA	mgr/m^3					
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	2	ANNUAL	URBAN	mgr/m^3					
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	660	-63.05651612	18.21525315	AIA	Anguilla	1	ANNUAL	ALLAREA	mgr/m^3					
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	660	-63.05651612	18.21525315	AIA	Anguilla	2	ANNUAL	URBAN	mgr/m^3					
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	662	-60.96529553	13.89405601	LCA	Saint Lucia	1	ANNUAL	ALLAREA	mgr/m^3	14.8130322032579	2012	14.8130322032579	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	662	-60.96529553	13.89405601	LCA	Saint Lucia	2	ANNUAL	URBAN	mgr/m^3	15.013224948184	2012	15.013224948184	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	1	ANNUAL	ALLAREA	mgr/m^3					
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	2	ANNUAL	URBAN	mgr/m^3					
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	1	ANNUAL	ALLAREA	mgr/m^3					
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	2	ANNUAL	URBAN	mgr/m^3					
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	1	ANNUAL	ALLAREA	mgr/m^3	12.9999989158205	2012	12.9999989158205	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	2	ANNUAL	URBAN	mgr/m^3					
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	674	12.46329038	43.93841766	SMR	San Marino	1	ANNUAL	ALLAREA	mgr/m^3					
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	674	12.46329038	43.93841766	SMR	San Marino	2	ANNUAL	URBAN	mgr/m^3					
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	678	6.609772265	0.241554875	STP	Sao Tome and Principe	1	ANNUAL	ALLAREA	mgr/m^3	12.6560143937645	2012	12.6560143937645	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	678	6.609772265	0.241554875	STP	Sao Tome and Principe	2	ANNUAL	URBAN	mgr/m^3					
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	682	44.54763347	24.12594211	SAU	Saudi Arabia	1	ANNUAL	ALLAREA	mgr/m^3	107.68225982935	2012	107.68225982935	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	682	44.54763347	24.12594211	SAU	Saudi Arabia	2	ANNUAL	URBAN	mgr/m^3	127.096409601848	2012	127.096409601848	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	686	-14.46636926	14.35920905	SEN	Senegal	1	ANNUAL	ALLAREA	mgr/m^3	33.7833087822482	2012	33.7833087822482	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	686	-14.46636926	14.35920905	SEN	Senegal	2	ANNUAL	URBAN	mgr/m^3	43.1935557655892	2012	43.1935557655892	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	688	20.805876	44.03145697	SRB	Serbia	1	ANNUAL	ALLAREA	mgr/m^3	19.4421514115712	2012	19.4421514115712	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	688	20.805876	44.03145697	SRB	Serbia	2	ANNUAL	URBAN	mgr/m^3	21.3930204253478	2012	21.3930204253478	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	690	55.46561591	-4.678053059	SYC	Seychelles	1	ANNUAL	ALLAREA	mgr/m^3	12.9960358310326	2012	12.9960358310326	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	690	55.46561591	-4.678053059	SYC	Seychelles	2	ANNUAL	URBAN	mgr/m^3	12.9999989158205	2012	12.9999989158205	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	694	-11.78306584	8.568604164	SLE	Sierra Leone	1	ANNUAL	ALLAREA	mgr/m^3	17.0793910035748	2012	17.0793910035748	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	694	-11.78306584	8.568604164	SLE	Sierra Leone	2	ANNUAL	URBAN	mgr/m^3	16.7754004432801	2012	16.7754004432801	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	702	103.8107883	1.361009155	SGP	Singapore	1	ANNUAL	ALLAREA	mgr/m^3	16.9999997494025	2012	16.9999997494025	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	702	103.8107883	1.361009155	SGP	Singapore	2	ANNUAL	URBAN	mgr/m^3	16.9999997494025	2012	16.9999997494025	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	703	19.48495604	48.70741446	SVK	Slovakia	1	ANNUAL	ALLAREA	mgr/m^3	19.2702480744799	2012	19.2702480744799	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	703	19.48495604	48.70741446	SVK	Slovakia	2	ANNUAL	URBAN	mgr/m^3	20.2024423011492	2012	20.2024423011492	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
