series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Sex	Units	2010	2011	2012	2013	2014	2016	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	558	-85.03060315	12.84210839	NIC	Nicaragua	2	ANNUAL	MALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	558	-85.03060315	12.84210839	NIC	Nicaragua	3	ANNUAL	FEMALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	562	9.400167877	17.42143036	NER	Niger	1	ANNUAL	BOTHSEX	PERCENT						5.83865	5.83865	2016	5.83865	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	562	9.400167877	17.42143036	NER	Niger	2	ANNUAL	MALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	562	9.400167877	17.42143036	NER	Niger	3	ANNUAL	FEMALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	566	8.097363256	9.585789025	NGA	Nigeria	1	ANNUAL	BOTHSEX	PERCENT						7.76388	7.76388	2016	7.76388	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	566	8.097363256	9.585789025	NGA	Nigeria	2	ANNUAL	MALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	566	8.097363256	9.585789025	NGA	Nigeria	3	ANNUAL	FEMALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	570	-169.8601693	-19.05000475	NIU	Niue	1	ANNUAL	BOTHSEX	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	570	-169.8601693	-19.05000475	NIU	Niue	2	ANNUAL	MALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	570	-169.8601693	-19.05000475	NIU	Niue	3	ANNUAL	FEMALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	574	167.9515548	-29.03230018	NFK	Norfolk Island	1	ANNUAL	BOTHSEX	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	574	167.9515548	-29.03230018	NFK	Norfolk Island	2	ANNUAL	MALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	574	167.9515548	-29.03230018	NFK	Norfolk Island	3	ANNUAL	FEMALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	578	11.47846389	61.34311134	NOR	Norway	1	ANNUAL	BOTHSEX	PERCENT			100		100		100	2014	100	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	578	11.47846389	61.34311134	NOR	Norway	2	ANNUAL	MALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	578	11.47846389	61.34311134	NOR	Norway	3	ANNUAL	FEMALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	1	ANNUAL	BOTHSEX	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	2	ANNUAL	MALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	3	ANNUAL	FEMALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	1	ANNUAL	BOTHSEX	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	2	ANNUAL	MALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	3	ANNUAL	FEMALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	1	ANNUAL	BOTHSEX	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	2	ANNUAL	MALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	3	ANNUAL	FEMALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	584	171.0839119	7.110213497	MHL	Marshall Islands	1	ANNUAL	BOTHSEX	PERCENT	64.2							2010	64.2	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	584	171.0839119	7.110213497	MHL	Marshall Islands	2	ANNUAL	MALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	584	171.0839119	7.110213497	MHL	Marshall Islands	3	ANNUAL	FEMALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	585	134.5733878	7.502307591	PLW	Palau	1	ANNUAL	BOTHSEX	PERCENT	48							2010	48	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	585	134.5733878	7.502307591	PLW	Palau	2	ANNUAL	MALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	585	134.5733878	7.502307591	PLW	Palau	3	ANNUAL	FEMALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	586	68.80479684	29.36491634	PAK	Pakistan	1	ANNUAL	BOTHSEX	PERCENT	2.3							2010	2.3	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	586	68.80479684	29.36491634	PAK	Pakistan	2	ANNUAL	MALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	586	68.80479684	29.36491634	PAK	Pakistan	3	ANNUAL	FEMALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	591	-81.26616623	8.450965746	PAN	Panama	1	ANNUAL	BOTHSEX	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	591	-81.26616623	8.450965746	PAN	Panama	2	ANNUAL	MALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	591	-81.26616623	8.450965746	PAN	Panama	3	ANNUAL	FEMALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	598	145.8587761	-6.756057077	PNG	Papua New Guinea	1	ANNUAL	BOTHSEX	PERCENT	0.9							2010	0.9	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	598	145.8587761	-6.756057077	PNG	Papua New Guinea	2	ANNUAL	MALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	598	145.8587761	-6.756057077	PNG	Papua New Guinea	3	ANNUAL	FEMALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	600	-60.54854225	-21.70216237	PRY	Paraguay	1	ANNUAL	BOTHSEX	PERCENT				22.2		46.6686	34.4343	2016	46.6686	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	600	-60.54854225	-21.70216237	PRY	Paraguay	2	ANNUAL	MALE	PERCENT						55.6859049862583	55.6859049862583	2016	55.6859049862583	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	600	-60.54854225	-21.70216237	PRY	Paraguay	3	ANNUAL	FEMALE	PERCENT						38.4141344923592	38.4141344923592	2016	38.4141344923592	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	604	-71.82093277	-13.58939705	PER	Peru	1	ANNUAL	BOTHSEX	PERCENT						19.3029	19.3029	2016	19.3029	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	604	-71.82093277	-13.58939705	PER	Peru	2	ANNUAL	MALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	604	-71.82093277	-13.58939705	PER	Peru	3	ANNUAL	FEMALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	608	120.8601418	14.16591706	PHL	Philippines	1	ANNUAL	BOTHSEX	PERCENT						35.423	35.423	2016	35.423	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	608	120.8601418	14.16591706	PHL	Philippines	2	ANNUAL	MALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	608	120.8601418	14.16591706	PHL	Philippines	3	ANNUAL	FEMALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	612	-128.3225873	-24.37538456	PCN	Pitcairn	1	ANNUAL	BOTHSEX	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	612	-128.3225873	-24.37538456	PCN	Pitcairn	2	ANNUAL	MALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	612	-128.3225873	-24.37538456	PCN	Pitcairn	3	ANNUAL	FEMALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	616	19.40660158	52.1226733	POL	Poland	1	ANNUAL	BOTHSEX	PERCENT			100		100		100	2014	100	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	616	19.40660158	52.1226733	POL	Poland	2	ANNUAL	MALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	616	19.40660158	52.1226733	POL	Poland	3	ANNUAL	FEMALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	620	-7.961599811	39.68509315	PRT	Portugal	1	ANNUAL	BOTHSEX	PERCENT			100		100		100	2014	100	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	620	-7.961599811	39.68509315	PRT	Portugal	2	ANNUAL	MALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	620	-7.961599811	39.68509315	PRT	Portugal	3	ANNUAL	FEMALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	1	ANNUAL	BOTHSEX	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	2	ANNUAL	MALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	3	ANNUAL	FEMALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	626	125.9451052	-8.797497247	TLS	Timor-Leste	1	ANNUAL	BOTHSEX	PERCENT						100	100	2016	100	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	626	125.9451052	-8.797497247	TLS	Timor-Leste	2	ANNUAL	MALE	PERCENT						96.2001468069489	96.2001468069489	2016	96.2001468069489	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	626	125.9451052	-8.797497247	TLS	Timor-Leste	3	ANNUAL	FEMALE	PERCENT						100	100	2016	100	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	630	-66.47591017	18.22753799	PRI	Puerto Rico	1	ANNUAL	BOTHSEX	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	630	-66.47591017	18.22753799	PRI	Puerto Rico	2	ANNUAL	MALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	630	-66.47591017	18.22753799	PRI	Puerto Rico	3	ANNUAL	FEMALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	634	51.19152467	25.28355379	QAT	Qatar	1	ANNUAL	BOTHSEX	PERCENT						18.0254	18.0254	2016	18.0254	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	634	51.19152467	25.28355379	QAT	Qatar	2	ANNUAL	MALE	PERCENT						22.9336966394187	22.9336966394187	2016	22.9336966394187	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	634	51.19152467	25.28355379	QAT	Qatar	3	ANNUAL	FEMALE	PERCENT						8.23329558323896	8.23329558323896	2016	8.23329558323896	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	638	55.53171398	-21.13183266	REU	Réunion	1	ANNUAL	BOTHSEX	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	638	55.53171398	-21.13183266	REU	Réunion	2	ANNUAL	MALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	638	55.53171398	-21.13183266	REU	Réunion	3	ANNUAL	FEMALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	642	24.98481009	45.83893563	ROU	Romania	1	ANNUAL	BOTHSEX	PERCENT			100		100		100	2014	100	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	642	24.98481009	45.83893563	ROU	Romania	2	ANNUAL	MALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	642	24.98481009	45.83893563	ROU	Romania	3	ANNUAL	FEMALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	643	99.01404926	61.61899849	RUS	Russian Federation	1	ANNUAL	BOTHSEX	PERCENT						91.2285	91.2285	2016	91.2285	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	643	99.01404926	61.61899849	RUS	Russian Federation	2	ANNUAL	MALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	643	99.01404926	61.61899849	RUS	Russian Federation	3	ANNUAL	FEMALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	646	29.92310194	-1.999842114	RWA	Rwanda	1	ANNUAL	BOTHSEX	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	646	29.92310194	-1.999842114	RWA	Rwanda	2	ANNUAL	MALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	646	29.92310194	-1.999842114	RWA	Rwanda	3	ANNUAL	FEMALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	652	-62.83173536	17.89513362	BLM	Saint Barthélemy	1	ANNUAL	BOTHSEX	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	652	-62.83173536	17.89513362	BLM	Saint Barthélemy	2	ANNUAL	MALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	652	-62.83173536	17.89513362	BLM	Saint Barthélemy	3	ANNUAL	FEMALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	654	-5.705752501	-15.96503946	SHN	Saint Helena	1	ANNUAL	BOTHSEX	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	654	-5.705752501	-15.96503946	SHN	Saint Helena	2	ANNUAL	MALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	654	-5.705752501	-15.96503946	SHN	Saint Helena	3	ANNUAL	FEMALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	1	ANNUAL	BOTHSEX	PERCENT	44.7							2010	44.7	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	2	ANNUAL	MALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	3	ANNUAL	FEMALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	660	-63.05651612	18.21525315	AIA	Anguilla	1	ANNUAL	BOTHSEX	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	660	-63.05651612	18.21525315	AIA	Anguilla	2	ANNUAL	MALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	660	-63.05651612	18.21525315	AIA	Anguilla	3	ANNUAL	FEMALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	662	-60.96529553	13.89405601	LCA	Saint Lucia	1	ANNUAL	BOTHSEX	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	662	-60.96529553	13.89405601	LCA	Saint Lucia	2	ANNUAL	MALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	662	-60.96529553	13.89405601	LCA	Saint Lucia	3	ANNUAL	FEMALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	1	ANNUAL	BOTHSEX	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	2	ANNUAL	MALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	3	ANNUAL	FEMALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	1	ANNUAL	BOTHSEX	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	2	ANNUAL	MALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	3	ANNUAL	FEMALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	1	ANNUAL	BOTHSEX	PERCENT			76.6				76.6	2012	76.6	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	2	ANNUAL	MALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	3	ANNUAL	FEMALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	674	12.46329038	43.93841766	SMR	San Marino	1	ANNUAL	BOTHSEX	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	674	12.46329038	43.93841766	SMR	San Marino	2	ANNUAL	MALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	674	12.46329038	43.93841766	SMR	San Marino	3	ANNUAL	FEMALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	678	6.609772265	0.241554875	STP	Sao Tome and Principe	1	ANNUAL	BOTHSEX	PERCENT						52.5027	52.5027	2016	52.5027	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	678	6.609772265	0.241554875	STP	Sao Tome and Principe	2	ANNUAL	MALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	678	6.609772265	0.241554875	STP	Sao Tome and Principe	3	ANNUAL	FEMALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	682	44.54763347	24.12594211	SAU	Saudi Arabia	1	ANNUAL	BOTHSEX	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	682	44.54763347	24.12594211	SAU	Saudi Arabia	2	ANNUAL	MALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	682	44.54763347	24.12594211	SAU	Saudi Arabia	3	ANNUAL	FEMALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	686	-14.46636926	14.35920905	SEN	Senegal	1	ANNUAL	BOTHSEX	PERCENT	23.5							2010	23.5	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	686	-14.46636926	14.35920905	SEN	Senegal	2	ANNUAL	MALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	686	-14.46636926	14.35920905	SEN	Senegal	3	ANNUAL	FEMALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	688	20.805876	44.03145697	SRB	Serbia	1	ANNUAL	BOTHSEX	PERCENT	46.1260152479338							2010	46.1260152479338	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	688	20.805876	44.03145697	SRB	Serbia	2	ANNUAL	MALE	PERCENT											
