series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Age	Freq	Units	2000	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	24	17.57817062	-12.33724746	AGO	Angola	15	45-59	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	24	17.57817062	-12.33724746	AGO	Angola	16	35-44	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	28	-61.7999755	17.07761471	ATG	Antigua and Barbuda	1	20-24	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	28	-61.7999755	17.07761471	ATG	Antigua and Barbuda	2	15-49	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	28	-61.7999755	17.07761471	ATG	Antigua and Barbuda	3	15-19	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	28	-61.7999755	17.07761471	ATG	Antigua and Barbuda	4	25-29	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	28	-61.7999755	17.07761471	ATG	Antigua and Barbuda	5	30-34	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	28	-61.7999755	17.07761471	ATG	Antigua and Barbuda	6	40-44	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	28	-61.7999755	17.07761471	ATG	Antigua and Barbuda	7	35-39	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	28	-61.7999755	17.07761471	ATG	Antigua and Barbuda	8	45-49	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	28	-61.7999755	17.07761471	ATG	Antigua and Barbuda	9	20-29	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	28	-61.7999755	17.07761471	ATG	Antigua and Barbuda	10	30-39	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	28	-61.7999755	17.07761471	ATG	Antigua and Barbuda	11	40-49	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	28	-61.7999755	17.07761471	ATG	Antigua and Barbuda	12	15-24	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	28	-61.7999755	17.07761471	ATG	Antigua and Barbuda	13	35-49	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	28	-61.7999755	17.07761471	ATG	Antigua and Barbuda	14	25-34	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	28	-61.7999755	17.07761471	ATG	Antigua and Barbuda	15	45-59	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	28	-61.7999755	17.07761471	ATG	Antigua and Barbuda	16	35-44	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	31	50.01064725	40.39229544	AZE	Azerbaijan	1	20-24	ANNUAL	PERCENT			9.9												2006	9.9	DHS	C
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	31	50.01064725	40.39229544	AZE	Azerbaijan	2	15-49	ANNUAL	PERCENT			9.8												2006	9.8	DHS	C
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	31	50.01064725	40.39229544	AZE	Azerbaijan	3	15-19	ANNUAL	PERCENT			11.5												2006	11.5	DHS	C
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	31	50.01064725	40.39229544	AZE	Azerbaijan	4	25-29	ANNUAL	PERCENT			11.7												2006	11.7	DHS	C
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	31	50.01064725	40.39229544	AZE	Azerbaijan	5	30-34	ANNUAL	PERCENT			11.2												2006	11.2	DHS	C
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	31	50.01064725	40.39229544	AZE	Azerbaijan	6	40-44	ANNUAL	PERCENT			7.7												2006	7.7	DHS	C
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	31	50.01064725	40.39229544	AZE	Azerbaijan	7	35-39	ANNUAL	PERCENT			10.5												2006	10.5	DHS	C
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	31	50.01064725	40.39229544	AZE	Azerbaijan	8	45-49	ANNUAL	PERCENT			8.5												2006	8.5	DHS	C
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	31	50.01064725	40.39229544	AZE	Azerbaijan	9	20-29	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	31	50.01064725	40.39229544	AZE	Azerbaijan	10	30-39	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	31	50.01064725	40.39229544	AZE	Azerbaijan	11	40-49	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	31	50.01064725	40.39229544	AZE	Azerbaijan	12	15-24	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	31	50.01064725	40.39229544	AZE	Azerbaijan	13	35-49	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	31	50.01064725	40.39229544	AZE	Azerbaijan	14	25-34	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	31	50.01064725	40.39229544	AZE	Azerbaijan	15	45-59	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	31	50.01064725	40.39229544	AZE	Azerbaijan	16	35-44	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	32	-65.14563274	-35.19446255	ARG	Argentina	1	20-24	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	32	-65.14563274	-35.19446255	ARG	Argentina	2	15-49	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	32	-65.14563274	-35.19446255	ARG	Argentina	3	15-19	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	32	-65.14563274	-35.19446255	ARG	Argentina	4	25-29	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	32	-65.14563274	-35.19446255	ARG	Argentina	5	30-34	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	32	-65.14563274	-35.19446255	ARG	Argentina	6	40-44	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	32	-65.14563274	-35.19446255	ARG	Argentina	7	35-39	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	32	-65.14563274	-35.19446255	ARG	Argentina	8	45-49	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	32	-65.14563274	-35.19446255	ARG	Argentina	9	20-29	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	32	-65.14563274	-35.19446255	ARG	Argentina	10	30-39	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	32	-65.14563274	-35.19446255	ARG	Argentina	11	40-49	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	32	-65.14563274	-35.19446255	ARG	Argentina	12	15-24	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	32	-65.14563274	-35.19446255	ARG	Argentina	13	35-49	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	32	-65.14563274	-35.19446255	ARG	Argentina	14	25-34	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	32	-65.14563274	-35.19446255	ARG	Argentina	15	45-59	ANNUAL	PERCENT																		
