geoAreaCode	years	Age	Freq	Location	Sex	Units	Bounds	sliceId	X	Y	OBJECTID	ISO3CD	geoAreaName	value	valueType	time_detail	source	Nature
585	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	134.5733878	7.502307591	179	PLW	Palau					
586	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	68.80479684	29.36491634	174	PAK	Pakistan					
586	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	68.80479684	29.36491634	174	PAK	Pakistan					
586	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	68.80479684	29.36491634	174	PAK	Pakistan					
591	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	-81.26616623	8.450965746	175	PAN	Panama					
591	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	-81.26616623	8.450965746	175	PAN	Panama					
591	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	-81.26616623	8.450965746	175	PAN	Panama					
598	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	145.8587761	-6.756057077	180	PNG	Papua New Guinea					
598	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	145.8587761	-6.756057077	180	PNG	Papua New Guinea					
598	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	145.8587761	-6.756057077	180	PNG	Papua New Guinea					
600	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	-60.54854225	-21.70216237	187	PRY	Paraguay					
600	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	-60.54854225	-21.70216237	187	PRY	Paraguay					
600	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	-60.54854225	-21.70216237	187	PRY	Paraguay					
604	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	-71.82093277	-13.58939705	177	PER	Peru					
604	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	-71.82093277	-13.58939705	177	PER	Peru					
604	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	-71.82093277	-13.58939705	177	PER	Peru					
608	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	120.8601418	14.16591706	178	PHL	Philippines					
608	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	120.8601418	14.16591706	178	PHL	Philippines					
608	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	120.8601418	14.16591706	178	PHL	Philippines					
612	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	-128.3225873	-24.37538456	176	PCN	Pitcairn					
612	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	-128.3225873	-24.37538456	176	PCN	Pitcairn					
612	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	-128.3225873	-24.37538456	176	PCN	Pitcairn					
616	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	19.40660158	52.1226733	181	POL	Poland					
616	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	19.40660158	52.1226733	181	POL	Poland					
616	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	19.40660158	52.1226733	181	POL	Poland					
620	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	-7.961599811	39.68509315	186	PRT	Portugal					
620	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	-7.961599811	39.68509315	186	PRT	Portugal					
620	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	-7.961599811	39.68509315	186	PRT	Portugal					
624	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	-14.40182514	12.11760394	89	GNB	Guinea-Bissau					
624	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	-14.40182514	12.11760394	89	GNB	Guinea-Bissau					
624	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	-14.40182514	12.11760394	89	GNB	Guinea-Bissau					
626	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	125.9451052	-8.797497247	228	TLS	Timor-Leste					
626	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	125.9451052	-8.797497247	228	TLS	Timor-Leste					
626	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	125.9451052	-8.797497247	228	TLS	Timor-Leste					
630	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	-66.47591017	18.22753799	182	PRI	Puerto Rico					
630	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	-66.47591017	18.22753799	182	PRI	Puerto Rico					
630	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	-66.47591017	18.22753799	182	PRI	Puerto Rico					
634	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	51.19152467	25.28355379	192	QAT	Qatar					
634	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	51.19152467	25.28355379	192	QAT	Qatar					
634	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	51.19152467	25.28355379	192	QAT	Qatar					
638	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	55.53171398	-21.13183266	193	REU	Réunion					
638	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	55.53171398	-21.13183266	193	REU	Réunion					
638	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	55.53171398	-21.13183266	193	REU	Réunion					
642	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	24.98481009	45.83893563	194	ROU	Romania					
642	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	24.98481009	45.83893563	194	ROU	Romania					
642	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	24.98481009	45.83893563	194	ROU	Romania					
643	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	99.01404926	61.61899849	195	RUS	Russian Federation					
643	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	99.01404926	61.61899849	195	RUS	Russian Federation					
643	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	99.01404926	61.61899849	195	RUS	Russian Federation					
646	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	29.92310194	-1.999842114	196	RWA	Rwanda					
646	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	29.92310194	-1.999842114	196	RWA	Rwanda					
646	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	29.92310194	-1.999842114	196	RWA	Rwanda					
652	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	-62.83173536	17.89513362	29	BLM	Saint Barthélemy					
652	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	-62.83173536	17.89513362	29	BLM	Saint Barthélemy					
652	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	-62.83173536	17.89513362	29	BLM	Saint Barthélemy					
654	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	-5.705752501	-15.96503946	202	SHN	Saint Helena					
654	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	-5.705752501	-15.96503946	202	SHN	Saint Helena					
654	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	-5.705752501	-15.96503946	202	SHN	Saint Helena					
659	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	-62.76628613	17.33994219	123	KNA	Saint Kitts and Nevis					
659	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	-62.76628613	17.33994219	123	KNA	Saint Kitts and Nevis					
659	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	-62.76628613	17.33994219	123	KNA	Saint Kitts and Nevis					
660	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	-63.05651612	18.21525315	4	AIA	Anguilla	0.91638501996768	Float		BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
660	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	-63.05651612	18.21525315	4	AIA	Anguilla	0.888165144339204	Float		BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
660	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	-63.05651612	18.21525315	4	AIA	Anguilla	0.940070103907760	Float		BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
662	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	-60.96529553	13.89405601	130	LCA	Saint Lucia					
662	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	-60.96529553	13.89405601	130	LCA	Saint Lucia					
662	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	-60.96529553	13.89405601	130	LCA	Saint Lucia					
663	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	-63.04505461	18.0882685	138	MAF	Saint Martin (French Part)					
663	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	-63.04505461	18.0882685	138	MAF	Saint Martin (French Part)					
663	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	-63.04505461	18.0882685	138	MAF	Saint Martin (French Part)					
666	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	-56.33682442	46.85812735	209	SPM	Saint Pierre and Miquelon					
666	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	-56.33682442	46.85812735	209	SPM	Saint Pierre and Miquelon					
666	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	-56.33682442	46.85812735	209	SPM	Saint Pierre and Miquelon					
670	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	-61.19024321	13.24627968	251	VCT	Saint Vincent and the Grenadines					
670	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	-61.19024321	13.24627968	251	VCT	Saint Vincent and the Grenadines					
670	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	-61.19024321	13.24627968	251	VCT	Saint Vincent and the Grenadines					
674	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	12.46329038	43.93841766	207	SMR	San Marino					
674	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	12.46329038	43.93841766	207	SMR	San Marino					
674	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	12.46329038	43.93841766	207	SMR	San Marino					
678	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	6.609772265	0.241554875	212	STP	Sao Tome and Principe					
678	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	6.609772265	0.241554875	212	STP	Sao Tome and Principe					
678	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	6.609772265	0.241554875	212	STP	Sao Tome and Principe					
682	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	44.54763347	24.12594211	197	SAU	Saudi Arabia					
682	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	44.54763347	24.12594211	197	SAU	Saudi Arabia					
682	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	44.54763347	24.12594211	197	SAU	Saudi Arabia					
686	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	-14.46636926	14.35920905	199	SEN	Senegal					
686	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	-14.46636926	14.35920905	199	SEN	Senegal					
686	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	-14.46636926	14.35920905	199	SEN	Senegal					
688	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	20.805876	44.03145697	210	SRB	Serbia					
688	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	20.805876	44.03145697	210	SRB	Serbia					
688	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	20.805876	44.03145697	210	SRB	Serbia					
690	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	55.46561591	-4.678053059	219	SYC	Seychelles					
690	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	55.46561591	-4.678053059	219	SYC	Seychelles					
690	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	55.46561591	-4.678053059	219	SYC	Seychelles					
694	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	-11.78306584	8.568604164	205	SLE	Sierra Leone					
694	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	-11.78306584	8.568604164	205	SLE	Sierra Leone					
694	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	-11.78306584	8.568604164	205	SLE	Sierra Leone					
702	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	103.8107883	1.361009155	200	SGP	Singapore					
702	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	103.8107883	1.361009155	200	SGP	Singapore					
702	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	103.8107883	1.361009155	200	SGP	Singapore					
703	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	19.48495604	48.70741446	214	SVK	Slovakia					
703	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	19.48495604	48.70741446	214	SVK	Slovakia					
703	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	19.48495604	48.70741446	214	SVK	Slovakia					
704	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	105.802499	10.09643079	256	VNM	Viet Nam					
704	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	105.802499	10.09643079	256	VNM	Viet Nam					
704	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	105.802499	10.09643079	256	VNM	Viet Nam					
705	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	14.82209486	46.11958061	215	SVN	Slovenia					
705	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	14.82209486	46.11958061	215	SVN	Slovenia					
705	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	14.82209486	46.11958061	215	SVN	Slovenia					
706	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	46.20367477	4.406485729	208	SOM	Somalia					
706	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	46.20367477	4.406485729	208	SOM	Somalia					
706	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	46.20367477	4.406485729	208	SOM	Somalia					
710	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	24.67184355	-29.99957544	283	ZAF	South Africa					
710	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	24.67184355	-29.99957544	283	ZAF	South Africa					
710	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	24.67184355	-29.99957544	283	ZAF	South Africa					
716	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	29.86909584	-19.00075492	285	ZWE	Zimbabwe					
716	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	29.86909584	-19.00075492	285	ZWE	Zimbabwe					
716	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	29.86909584	-19.00075492	285	ZWE	Zimbabwe					
724	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	-3.554078296	40.39211472	71	ESP	Spain					
724	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	-3.554078296	40.39211472	71	ESP	Spain					
724	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	-3.554078296	40.39211472	71	ESP	Spain					
728	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	30.32618773	7.290839152	211	SSD	South Sudan					
728	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	30.32618773	7.290839152	211	SSD	South Sudan					
728	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	30.32618773	7.290839152	211	SSD	South Sudan					
732	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	-13.13515523	24.66265342	70	ESH	Western Sahara					
732	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	-13.13515523	24.66265342	70	ESH	Western Sahara					
732	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	-13.13515523	24.66265342	70	ESH	Western Sahara					
736	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	29.95650159	16.02643066	198	SDN	Sudan					
736	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	29.95650159	16.02643066	198	SDN	Sudan					
736	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	29.95650159	16.02643066	198	SDN	Sudan					
740	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	-55.90626394	4.132603197	213	SUR	Suriname					
740	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	-55.90626394	4.132603197	213	SUR	Suriname					
740	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	-55.90626394	4.132603197	213	SUR	Suriname					
744	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	13.38071013	78.82894131	203	SJM	Svalbard and Jan Mayen Islands					
744	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	13.38071013	78.82894131	203	SJM	Svalbard and Jan Mayen Islands					
744	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	13.38071013	78.82894131	203	SJM	Svalbard and Jan Mayen Islands					
748	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	31.50149288	-26.56471011	217	SWZ	Swaziland					
748	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	31.50149288	-26.56471011	217	SWZ	Swaziland					
748	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	31.50149288	-26.56471011	217	SWZ	Swaziland					
752	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	14.3775338	60.60103109	216	SWE	Sweden					
752	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	14.3775338	60.60103109	216	SWE	Sweden					
752	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	14.3775338	60.60103109	216	SWE	Sweden					
756	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	8.223158	46.96617097	43	CHE	Switzerland					
756	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	8.223158	46.96617097	43	CHE	Switzerland					
756	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	8.223158	46.96617097	43	CHE	Switzerland					
760	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	38.50466565	35.01676176	220	SYR	Syrian Arab Republic (Syria)					
760	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	38.50466565	35.01676176	220	SYR	Syrian Arab Republic (Syria)					
760	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	38.50466565	35.01676176	220	SYR	Syrian Arab Republic (Syria)					
762	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	69.294998	38.43069666	225	TJK	Tajikistan					
762	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	69.294998	38.43069666	225	TJK	Tajikistan					
762	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	69.294998	38.43069666	225	TJK	Tajikistan					
764	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	101.0202951	15.13089239	224	THA	Thailand					
764	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	101.0202951	15.13089239	224	THA	Thailand					
764	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	101.0202951	15.13089239	224	THA	Thailand					
768	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	0.97835765	8.532096072	223	TGO	Togo					
768	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	0.97835765	8.532096072	223	TGO	Togo					
768	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	0.97835765	8.532096072	223	TGO	Togo					
772	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	-171.8154473	-9.214545558	226	TKL	Tokelau					
772	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	-171.8154473	-9.214545558	226	TKL	Tokelau					
772	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	-171.8154473	-9.214545558	226	TKL	Tokelau					
776	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	-175.1959991	-21.19511329	229	TON	Tonga					
776	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	-175.1959991	-21.19511329	229	TON	Tonga					
776	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	-175.1959991	-21.19511329	229	TON	Tonga					
780	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	-61.29389504	10.41877263	230	TTO	Trinidad and Tobago					
780	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	-61.29389504	10.41877263	230	TTO	Trinidad and Tobago					
780	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	-61.29389504	10.41877263	230	TTO	Trinidad and Tobago					
784	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	53.98279159	23.43322219	9	ARE	United Arab Emirates					
784	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	53.98279159	23.43322219	9	ARE	United Arab Emirates					
784	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	53.98279159	23.43322219	9	ARE	United Arab Emirates					
788	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	9.572737411	34.11439971	231	TUN	Tunisia					
788	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	9.572737411	34.11439971	231	TUN	Tunisia					
788	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	9.572737411	34.11439971	231	TUN	Tunisia					
792	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	35.42890329	38.9899684	232	TUR	Turkey					
792	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	35.42890329	38.9899684	232	TUR	Turkey					
792	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	35.42890329	38.9899684	232	TUR	Turkey					
795	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	58.9787665	40.0912346	227	TKM	Turkmenistan					
795	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	58.9787665	40.0912346	227	TKM	Turkmenistan					
795	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	58.9787665	40.0912346	227	TKM	Turkmenistan					
796	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	-71.745121	21.80780585	221	TCA	Turks and Caicos Islands					
796	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	-71.745121	21.80780585	221	TCA	Turks and Caicos Islands					
796	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	-71.745121	21.80780585	221	TCA	Turks and Caicos Islands					
798	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	178.6679611	-7.460048071	233	TUV	Tuvalu					
798	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	178.6679611	-7.460048071	233	TUV	Tuvalu					
798	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	178.6679611	-7.460048071	233	TUV	Tuvalu					
800	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	32.39100438	1.279557331	236	UGA	Uganda					
800	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	32.39100438	1.279557331	236	UGA	Uganda					
800	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	32.39100438	1.279557331	236	UGA	Uganda					
804	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	31.40270802	49.00735945	237	UKR	Ukraine					
804	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	31.40270802	49.00735945	237	UKR	Ukraine					
