geoAreaCode	years	Age	Freq	Sex	Units	sliceId	X	Y	OBJECTID	ISO3CD	geoAreaName	series	seriesDescription	value	valueType	time_detail	source	Nature
562	2015	15+	ANNUAL	MALE	PERCENT	2	9.400167877	17.42143036	163	NER	Niger	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	15.2	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
562	2015	15+	ANNUAL	FEMALE	PERCENT	3	9.400167877	17.42143036	163	NER	Niger	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	0.1	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
566	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	8.097363256	9.585789025	165	NGA	Nigeria	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	5.9	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
566	2015	15+	ANNUAL	MALE	PERCENT	2	8.097363256	9.585789025	165	NGA	Nigeria	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	10.9	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
566	2015	15+	ANNUAL	FEMALE	PERCENT	3	8.097363256	9.585789025	165	NGA	Nigeria	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	0.6	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
570	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	-169.8601693	-19.05000475	167	NIU	Niue	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	15.3	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
570	2015	15+	ANNUAL	MALE	PERCENT	2	-169.8601693	-19.05000475	167	NIU	Niue	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	20.1	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
570	2015	15+	ANNUAL	FEMALE	PERCENT	3	-169.8601693	-19.05000475	167	NIU	Niue	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	10.8	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
574	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	167.9515548	-29.03230018	164	NFK	Norfolk Island							
574	2015	15+	ANNUAL	MALE	PERCENT	2	167.9515548	-29.03230018	164	NFK	Norfolk Island							
574	2015	15+	ANNUAL	FEMALE	PERCENT	3	167.9515548	-29.03230018	164	NFK	Norfolk Island							
578	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	11.47846389	61.34311134	169	NOR	Norway	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	21.2	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
578	2015	15+	ANNUAL	MALE	PERCENT	2	11.47846389	61.34311134	169	NOR	Norway	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	21.7	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
578	2015	15+	ANNUAL	FEMALE	PERCENT	3	11.47846389	61.34311134	169	NOR	Norway	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	20.7	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
580	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	145.7582114	15.19099517	152	MNP	Northern Mariana Islands							
580	2015	15+	ANNUAL	MALE	PERCENT	2	145.7582114	15.19099517	152	MNP	Northern Mariana Islands							
580	2015	15+	ANNUAL	FEMALE	PERCENT	3	145.7582114	15.19099517	152	MNP	Northern Mariana Islands							
581	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	-162.4343752	5.874443968	245	UMI	US Minor Outlying Islands							
581	2015	15+	ANNUAL	MALE	PERCENT	2	-162.4343752	5.874443968	245	UMI	US Minor Outlying Islands							
581	2015	15+	ANNUAL	FEMALE	PERCENT	3	-162.4343752	5.874443968	245	UMI	US Minor Outlying Islands							
583	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	158.225216	6.880670092	79	FSM	Micronesia, Federated States of							
583	2015	15+	ANNUAL	MALE	PERCENT	2	158.225216	6.880670092	79	FSM	Micronesia, Federated States of							
583	2015	15+	ANNUAL	FEMALE	PERCENT	3	158.225216	6.880670092	79	FSM	Micronesia, Federated States of							
584	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	171.0839119	7.110213497	145	MHL	Marshall Islands							
584	2015	15+	ANNUAL	MALE	PERCENT	2	171.0839119	7.110213497	145	MHL	Marshall Islands							
584	2015	15+	ANNUAL	FEMALE	PERCENT	3	171.0839119	7.110213497	145	MHL	Marshall Islands							
585	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	134.5733878	7.502307591	179	PLW	Palau	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	16.2	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
585	2015	15+	ANNUAL	MALE	PERCENT	2	134.5733878	7.502307591	179	PLW	Palau	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	23.5	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
585	2015	15+	ANNUAL	FEMALE	PERCENT	3	134.5733878	7.502307591	179	PLW	Palau	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	8.0	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
586	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	68.80479684	29.36491634	174	PAK	Pakistan	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	20.3	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
586	2015	15+	ANNUAL	MALE	PERCENT	2	68.80479684	29.36491634	174	PAK	Pakistan	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	36.9	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
586	2015	15+	ANNUAL	FEMALE	PERCENT	3	68.80479684	29.36491634	174	PAK	Pakistan	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	3.0	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
591	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	-81.26616623	8.450965746	175	PAN	Panama	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	6.5	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
591	2015	15+	ANNUAL	MALE	PERCENT	2	-81.26616623	8.450965746	175	PAN	Panama	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	10.5	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
591	2015	15+	ANNUAL	FEMALE	PERCENT	3	-81.26616623	8.450965746	175	PAN	Panama	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	2.5	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
598	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	145.8587761	-6.756057077	180	PNG	Papua New Guinea	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	37.4	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
598	2015	15+	ANNUAL	MALE	PERCENT	2	145.8587761	-6.756057077	180	PNG	Papua New Guinea	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	50.3	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
598	2015	15+	ANNUAL	FEMALE	PERCENT	3	145.8587761	-6.756057077	180	PNG	Papua New Guinea	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	24.2	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
600	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	-60.54854225	-21.70216237	187	PRY	Paraguay	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	14.1	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
600	2015	15+	ANNUAL	MALE	PERCENT	2	-60.54854225	-21.70216237	187	PRY	Paraguay	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	22.6	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
600	2015	15+	ANNUAL	FEMALE	PERCENT	3	-60.54854225	-21.70216237	187	PRY	Paraguay	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	5.4	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
604	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	-71.82093277	-13.58939705	177	PER	Peru							
604	2015	15+	ANNUAL	MALE	PERCENT	2	-71.82093277	-13.58939705	177	PER	Peru							
604	2015	15+	ANNUAL	FEMALE	PERCENT	3	-71.82093277	-13.58939705	177	PER	Peru	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	5.0	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
608	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	120.8601418	14.16591706	178	PHL	Philippines	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	24.7	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
608	2015	15+	ANNUAL	MALE	PERCENT	2	120.8601418	14.16591706	178	PHL	Philippines	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	41.5	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
608	2015	15+	ANNUAL	FEMALE	PERCENT	3	120.8601418	14.16591706	178	PHL	Philippines	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	8.0	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
612	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	-128.3225873	-24.37538456	176	PCN	Pitcairn							
612	2015	15+	ANNUAL	MALE	PERCENT	2	-128.3225873	-24.37538456	176	PCN	Pitcairn							
612	2015	15+	ANNUAL	FEMALE	PERCENT	3	-128.3225873	-24.37538456	176	PCN	Pitcairn							
616	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	19.40660158	52.1226733	181	POL	Poland	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	28.6	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
616	2015	15+	ANNUAL	MALE	PERCENT	2	19.40660158	52.1226733	181	POL	Poland	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	33.8	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
616	2015	15+	ANNUAL	FEMALE	PERCENT	3	19.40660158	52.1226733	181	POL	Poland	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	23.8	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
620	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	-7.961599811	39.68509315	186	PRT	Portugal	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	22.9	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
620	2015	15+	ANNUAL	MALE	PERCENT	2	-7.961599811	39.68509315	186	PRT	Portugal	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	30.4	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
620	2015	15+	ANNUAL	FEMALE	PERCENT	3	-7.961599811	39.68509315	186	PRT	Portugal	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	16.3	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
624	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	-14.40182514	12.11760394	89	GNB	Guinea-Bissau							
624	2015	15+	ANNUAL	MALE	PERCENT	2	-14.40182514	12.11760394	89	GNB	Guinea-Bissau							
624	2015	15+	ANNUAL	FEMALE	PERCENT	3	-14.40182514	12.11760394	89	GNB	Guinea-Bissau							
626	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	125.9451052	-8.797497247	228	TLS	Timor-Leste	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	43.2	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
626	2015	15+	ANNUAL	MALE	PERCENT	2	125.9451052	-8.797497247	228	TLS	Timor-Leste	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	79.1	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
626	2015	15+	ANNUAL	FEMALE	PERCENT	3	125.9451052	-8.797497247	228	TLS	Timor-Leste	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	6.5	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
630	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	-66.47591017	18.22753799	182	PRI	Puerto Rico							
630	2015	15+	ANNUAL	MALE	PERCENT	2	-66.47591017	18.22753799	182	PRI	Puerto Rico							
630	2015	15+	ANNUAL	FEMALE	PERCENT	3	-66.47591017	18.22753799	182	PRI	Puerto Rico							
634	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	51.19152467	25.28355379	192	QAT	Qatar	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	20.4	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
634	2015	15+	ANNUAL	MALE	PERCENT	2	51.19152467	25.28355379	192	QAT	Qatar	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	26.4	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
634	2015	15+	ANNUAL	FEMALE	PERCENT	3	51.19152467	25.28355379	192	QAT	Qatar	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	0.9	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
638	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	55.53171398	-21.13183266	193	REU	Réunion							
638	2015	15+	ANNUAL	MALE	PERCENT	2	55.53171398	-21.13183266	193	REU	Réunion							
638	2015	15+	ANNUAL	FEMALE	PERCENT	3	55.53171398	-21.13183266	193	REU	Réunion							
642	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	24.98481009	45.83893563	194	ROU	Romania	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	30.1	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
642	2015	15+	ANNUAL	MALE	PERCENT	2	24.98481009	45.83893563	194	ROU	Romania	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	37.8	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
642	2015	15+	ANNUAL	FEMALE	PERCENT	3	24.98481009	45.83893563	194	ROU	Romania	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	23.1	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
643	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	99.01404926	61.61899849	195	RUS	Russian Federation	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	39.5	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
643	2015	15+	ANNUAL	MALE	PERCENT	2	99.01404926	61.61899849	195	RUS	Russian Federation	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	58.9	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
643	2015	15+	ANNUAL	FEMALE	PERCENT	3	99.01404926	61.61899849	195	RUS	Russian Federation	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	23.3	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
646	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	29.92310194	-1.999842114	196	RWA	Rwanda	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	12.5	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
646	2015	15+	ANNUAL	MALE	PERCENT	2	29.92310194	-1.999842114	196	RWA	Rwanda	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	21.4	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
646	2015	15+	ANNUAL	FEMALE	PERCENT	3	29.92310194	-1.999842114	196	RWA	Rwanda	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	4.8	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
652	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	-62.83173536	17.89513362	29	BLM	Saint Barthélemy							
652	2015	15+	ANNUAL	MALE	PERCENT	2	-62.83173536	17.89513362	29	BLM	Saint Barthélemy							
652	2015	15+	ANNUAL	FEMALE	PERCENT	3	-62.83173536	17.89513362	29	BLM	Saint Barthélemy							
654	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	-5.705752501	-15.96503946	202	SHN	Saint Helena							
654	2015	15+	ANNUAL	MALE	PERCENT	2	-5.705752501	-15.96503946	202	SHN	Saint Helena							
654	2015	15+	ANNUAL	FEMALE	PERCENT	3	-5.705752501	-15.96503946	202	SHN	Saint Helena							
659	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	-62.76628613	17.33994219	123	KNA	Saint Kitts and Nevis							
659	2015	15+	ANNUAL	MALE	PERCENT	2	-62.76628613	17.33994219	123	KNA	Saint Kitts and Nevis							
659	2015	15+	ANNUAL	FEMALE	PERCENT	3	-62.76628613	17.33994219	123	KNA	Saint Kitts and Nevis							
660	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	-63.05651612	18.21525315	4	AIA	Anguilla							
660	2015	15+	ANNUAL	MALE	PERCENT	2	-63.05651612	18.21525315	4	AIA	Anguilla							
660	2015	15+	ANNUAL	FEMALE	PERCENT	3	-63.05651612	18.21525315	4	AIA	Anguilla							
662	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	-60.96529553	13.89405601	130	LCA	Saint Lucia							
662	2015	15+	ANNUAL	MALE	PERCENT	2	-60.96529553	13.89405601	130	LCA	Saint Lucia							
662	2015	15+	ANNUAL	FEMALE	PERCENT	3	-60.96529553	13.89405601	130	LCA	Saint Lucia							
663	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	-63.04505461	18.0882685	138	MAF	Saint Martin (French Part)							
663	2015	15+	ANNUAL	MALE	PERCENT	2	-63.04505461	18.0882685	138	MAF	Saint Martin (French Part)							
663	2015	15+	ANNUAL	FEMALE	PERCENT	3	-63.04505461	18.0882685	138	MAF	Saint Martin (French Part)							
666	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	-56.33682442	46.85812735	209	SPM	Saint Pierre and Miquelon							
666	2015	15+	ANNUAL	MALE	PERCENT	2	-56.33682442	46.85812735	209	SPM	Saint Pierre and Miquelon							
666	2015	15+	ANNUAL	FEMALE	PERCENT	3	-56.33682442	46.85812735	209	SPM	Saint Pierre and Miquelon							
670	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	-61.19024321	13.24627968	251	VCT	Saint Vincent and the Grenadines							
670	2015	15+	ANNUAL	MALE	PERCENT	2	-61.19024321	13.24627968	251	VCT	Saint Vincent and the Grenadines							
670	2015	15+	ANNUAL	FEMALE	PERCENT	3	-61.19024321	13.24627968	251	VCT	Saint Vincent and the Grenadines							
674	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	12.46329038	43.93841766	207	SMR	San Marino							
674	2015	15+	ANNUAL	MALE	PERCENT	2	12.46329038	43.93841766	207	SMR	San Marino							
674	2015	15+	ANNUAL	FEMALE	PERCENT	3	12.46329038	43.93841766	207	SMR	San Marino							
678	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	6.609772265	0.241554875	212	STP	Sao Tome and Principe							
678	2015	15+	ANNUAL	MALE	PERCENT	2	6.609772265	0.241554875	212	STP	Sao Tome and Principe							
678	2015	15+	ANNUAL	FEMALE	PERCENT	3	6.609772265	0.241554875	212	STP	Sao Tome and Principe							
682	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	44.54763347	24.12594211	197	SAU	Saudi Arabia	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	15.6	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
682	2015	15+	ANNUAL	MALE	PERCENT	2	44.54763347	24.12594211	197	SAU	Saudi Arabia	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	25.2	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
682	2015	15+	ANNUAL	FEMALE	PERCENT	3	44.54763347	24.12594211	197	SAU	Saudi Arabia	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	1.9	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
686	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	-14.46636926	14.35920905	199	SEN	Senegal	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	8.3	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
686	2015	15+	ANNUAL	MALE	PERCENT	2	-14.46636926	14.35920905	199	SEN	Senegal	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	16.8	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
686	2015	15+	ANNUAL	FEMALE	PERCENT	3	-14.46636926	14.35920905	199	SEN	Senegal	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	0.4	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
688	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	20.805876	44.03145697	210	SRB	Serbia	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	39.4	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
688	2015	15+	ANNUAL	MALE	PERCENT	2	20.805876	44.03145697	210	SRB	Serbia	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	41.1	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
688	2015	15+	ANNUAL	FEMALE	PERCENT	3	20.805876	44.03145697	210	SRB	Serbia	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	37.8	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
690	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	55.46561591	-4.678053059	219	SYC	Seychelles	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	21.7	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
690	2015	15+	ANNUAL	MALE	PERCENT	2	55.46561591	-4.678053059	219	SYC	Seychelles	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	35.9	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
690	2015	15+	ANNUAL	FEMALE	PERCENT	3	55.46561591	-4.678053059	219	SYC	Seychelles	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	7.1	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
694	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	-11.78306584	8.568604164	205	SLE	Sierra Leone	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	25.4	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
694	2015	15+	ANNUAL	MALE	PERCENT	2	-11.78306584	8.568604164	205	SLE	Sierra Leone	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	41.9	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
694	2015	15+	ANNUAL	FEMALE	PERCENT	3	-11.78306584	8.568604164	205	SLE	Sierra Leone	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	9.5	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
702	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	103.8107883	1.361009155	200	SGP	Singapore	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	16.5	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
