series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Location	Units	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	116	104.922836	12.71163737	KHM	Cambodia	1	ANNUAL	ALLAREA	PERCENT	16.6	17.693159	19.7792	19.3	23.945145	20.5	28.128895	30.236254	26.4	34.480717	31.1	38.753181	40.895538	43.039642	56.1	41.9776722	2014	56.1		G
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	116	104.922836	12.71163737	KHM	Cambodia	2	ANNUAL	RURAL	PERCENT	9	10.211034	12.029906	13.850612	15.679217	12.6	19.384394	21.271467	13.1	25.108995	18.8	29.00618	30.967821	32.933193	49.2	32.1814388	2014	49.2		G
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	116	104.922836	12.71163737	KHM	Cambodia	3	ANNUAL	URBAN	PERCENT	60.6	50.215985	53.205754	42.627025	59.05853	66.8	64.709124	67.450754	87	72.763436	91.3	77.821735	80.268699	82.67211	96.9	85.7925088	2014	96.9		G
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	120	12.7419827	5.692387031	CMR	Cameroon	1	ANNUAL	ALLAREA	PERCENT	41	46.2	44.040546	45.137535	47.1	47.337074	49	48.2	50.701225	51.842129	52.990032	53.7	55.299831	56.458233	56.8	55.0496192	2014	56.8		G
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	120	12.7419827	5.692387031	CMR	Cameroon	2	ANNUAL	RURAL	PERCENT	21	18.51273	17.627985	17.921299	15.5	18.537691	14	23.4	19.614634	20.015327	20.430935	18.5	21.291977	21.729956	22.168556	20.8242848	2014	22.168556		G
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	120	12.7419827	5.692387031	CMR	Cameroon	3	ANNUAL	URBAN	PERCENT	79	83.95034	74.139947	75.414718	77.1	77.867705	73	90.4	81.371577	82.509044	83.63285	87.5	85.851189	86.947377	86.516547	86.0895926	2014	86.516547		G
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	124	-101.6575058	57.72360191	CAN	Canada	1	ANNUAL	ALLAREA	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	124	-101.6575058	57.72360191	CAN	Canada	2	ANNUAL	RURAL	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	124	-101.6575058	57.72360191	CAN	Canada	3	ANNUAL	URBAN	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	132	-23.63544151	15.07791834	CPV	Cabo Verde	1	ANNUAL	ALLAREA	PERCENT	54.352085	56.891922	58.6	61.953762	64.483559	67	69.560417	72.114326	74.678734	77.251892	81.1	82.417458	85.006371	87.597031	90.187973	85.2617666	2014	90.187973		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	132	-23.63544151	15.07791834	CPV	Cabo Verde	2	ANNUAL	RURAL	PERCENT	24.872293	28.682779	30.80628	36.297119	40.113102	44	47.793037	51.667492	55.564312	59.479778	65.8	67.351723	71.300743	75.253494	79.206863	71.7825646	2014	79.206863		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	132	-23.63544151	15.07791834	CPV	Cabo Verde	3	ANNUAL	URBAN	PERCENT			81.27494	82.115029	82.98415	85	84.98376	86.111234	87.31901	88.60679	90.620704	91.409197	92.922236	94.502093	96.142548	93.1193556	2014	96.142548		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	136	-81.16740559	19.32266656	CYM	Cayman Islands	1	ANNUAL	ALLAREA	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	136	-81.16740559	19.32266656	CYM	Cayman Islands	2	ANNUAL	RURAL	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	136	-81.16740559	19.32266656	CYM	Cayman Islands	3	ANNUAL	URBAN	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	140	20.93559492	7.003720791	CAF	Central African Republic	1	ANNUAL	ALLAREA	PERCENT	6	6.114877	6.5643	7.010377	7.457008	7.90809	8.367522	8.838263	9.319503	9.809492	9.8	10.808719	11.314457	11.821945	12.329725	11.2149692	2014	12.329725		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	140	20.93559492	7.003720791	CAF	Central African Republic	2	ANNUAL	RURAL	PERCENT	0.7	0.900584	0.989379	1.080007	1.178535	1.291029	1.423556	1.58055	1.759915	1.957923	1.7	2.394952	2.626516	2.861809	3.097724	2.5362002	2014	3.097724		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	140	20.93559492	7.003720791	CAF	Central African Republic	3	ANNUAL	URBAN	PERCENT	15.6	14.724268	15.737062	16.734027	17.715624	18.674152	19.609573	20.521292	21.410518	22.277713	24.9	23.949917	24.75689	25.545695	26.317627	25.0940258	2014	26.317627		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	144	80.70489654	7.614693343	LKA	Sri Lanka	1	ANNUAL	ALLAREA	PERCENT	69.382759	63.6	80.7	74.192848	75.792122	77.395844	79.007919	80	82.265182	83.907806	85.3	87.76	88.870697	90.2	92.191246	88.8643886	2014	92.191246		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	144	80.70489654	7.614693343	LKA	Sri Lanka	2	ANNUAL	RURAL	PERCENT	67.550789	62	78.3	72.344749	73.950447	75.570107	77.209808	78.5	80.560501	82.265678	84.1	86.15	87.455788	88.8	90.94133	87.4894236	2014	90.94133		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	144	80.70489654	7.614693343	LKA	Sri Lanka	3	ANNUAL	URBAN	PERCENT		85.3	91.3	82.38549	83.962815	85.502306	86.99811	95.3	89.852849	91.222903	95.6	96.83	95.188801	98	97.764016	96.6765634	2014	97.764016		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	148	18.66618401	15.36279341	TCD	Chad	1	ANNUAL	ALLAREA	PERCENT	2.938568	3.281488	3.617164	3.949495	3.5	4.619713	4.965399	5.322392	5.689885	6.066127	6.4	6.837861	7.229852	7.623593	8.017626	7.2217864	2014	8.017626		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	148	18.66618401	15.36279341	TCD	Chad	2	ANNUAL	RURAL	PERCENT	0.350636	0.564366	0.78898	1.015427	0.3	1.498087	1.766433	2.059246	2.37443	2.708257	3.1	3.416924	3.784307	4.155419	4.527152	3.7967604	2014	4.527152		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	148	18.66618401	15.36279341	TCD	Chad	3	ANNUAL	URBAN	PERCENT	12.311314	13.103	13.820887	14.514701	16.4	15.816817	16.417741	16.981262	17.512807	18.01723	18.3	18.932783	19.354577	19.758849	20.150773	19.2993964	2014	20.150773		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	152	-71.23029019	-35.2652885	CHL	Chile	1	ANNUAL	ALLAREA	PERCENT	97.938687	97.337601	97.597046	98.782325	98.113129	98.376968	99.368108	98.92881	99.216896	99.593662	99.738602	99.588193	99.975449	99.6	100	99.7804488	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	152	-71.23029019	-35.2652885	CHL	Chile	2	ANNUAL	RURAL	PERCENT	86.572004	84.721458	86.206177	92.810743	89.187172	90.695587	96.410445	93.776947	95.352234	97.80333	98.299736	97.781241	99.816818	98	100	98.779559	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	152	-71.23029019	-35.2652885	CHL	Chile	3	ANNUAL	URBAN	PERCENT	99.782113	99.32973	99.352319	99.707507	99.424887	99.480031	99.814949	99.636264	99.736174	99.869036	99.923995	99.856911	99.995083	99.8	100	99.9151978	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	156	104.1403375	32.30955217	CHN	China	1	ANNUAL	ALLAREA	PERCENT	94.796654	95.26754	95.731178	96.191467	96.652313	97.117607	97.591255	98.083878	98.576591	99.061661	99.7	99.794266	99.946846	99.993546	100	99.8869316	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	156	104.1403375	32.30955217	CHN	China	2	ANNUAL	RURAL	PERCENT	92.380859	92.890556	93.396019	93.90332	94.418518	94.947678	95.496872	96.070534	96.666573	97.28125	98	98.549332	99.139725	99.624115	100	99.0626344	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	156	104.1403375	32.30955217	CHN	China	3	ANNUAL	URBAN	PERCENT	100										100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	162	105.6426067	-10.4882473	CXR	Christmas Island	1	ANNUAL	ALLAREA	PERCENT																				
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	162	105.6426067	-10.4882473	CXR	Christmas Island	2	ANNUAL	RURAL	PERCENT																				
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	162	105.6426067	-10.4882473	CXR	Christmas Island	3	ANNUAL	URBAN	PERCENT																				
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	166	96.82633757	-12.18600682	CCK	Cocos (Keeling) Islands	1	ANNUAL	ALLAREA	PERCENT																				
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	166	96.82633757	-12.18600682	CCK	Cocos (Keeling) Islands	2	ANNUAL	RURAL	PERCENT																				
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	166	96.82633757	-12.18600682	CCK	Cocos (Keeling) Islands	3	ANNUAL	URBAN	PERCENT																				
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	170	-73.07446751	3.888209046	COL	Colombia	1	ANNUAL	ALLAREA	PERCENT	95.2	94.175545	94.455635	94.732384	95.009682	96.8	95.581528	95.882935	96.806763	96.057229	96.788995	96.6936	97.032176	97.779418	97.790938	97.2170254	2014	97.790938		G
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	170	-73.07446751	3.888209046	COL	Colombia	2	ANNUAL	RURAL	PERCENT	83.8	80.860764	81.554474	82.250015	82.953453	89.2	84.408302	85.170212	87.470664	84.540784	86.84958	86.35929	87.858058	90.52792	90.499782	88.418926	2014	90.499782		G
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	170	-73.07446751	3.888209046	COL	Colombia	3	ANNUAL	URBAN	PERCENT	99.4	99.256427	99.304376	99.352899	99.404832	99.3	99.532599	99.613878	99.713281	99.607048	99.771476	99.788503	99.726102	99.820229	99.838367	99.7889354	2014	99.838367		G
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	174	43.34234565	-11.66121732	COM	Comoros	1	ANNUAL	ALLAREA	PERCENT	39.433285	41.865635	44.8	46.712494	49.134804	51.561565	53.996677	56.4431	58.900021	61.365688	63.838356	66.316277	69.3	71.280861	73.76432	68.8999628	2014	73.76432		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	174	43.34234565	-11.66121732	COM	Comoros	2	ANNUAL	RURAL	PERCENT	29.12756	31.618855	32.5	36.594814	39.09161	41.602371	44.133163	46.688427	49.26606	51.862335	54.473526	57.095901	61.4	62.359291	64.993477	60.064439	2014	64.993477		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	174	43.34234565	-11.66121732	COM	Comoros	3	ANNUAL	URBAN	PERCENT	65.828869	68.167542	74.6	72.797816	75.084758	77.333047	79.543351	81.71283	83.846025	85.946527	88.017527	90.065803	85.1	94.10412	96.103418	90.6781736	2014	96.103418		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	175	45.14015057	-12.82217691	MYT	Mayotte	1	ANNUAL	ALLAREA	PERCENT																				
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	175	45.14015057	-12.82217691	MYT	Mayotte	2	ANNUAL	RURAL	PERCENT																				
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	175	45.14015057	-12.82217691	MYT	Mayotte	3	ANNUAL	URBAN	PERCENT																				
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	178	15.22052612	-0.840544119	COG	Congo	1	ANNUAL	ALLAREA	PERCENT	28.614695	29.633844	30.64575	31.654308	32.663422	33.8	34.698902	35.732124	36.775845	37.1	38.887787	39.952511	41.6	42.090702	43.160961	41.1383922	2014	43.160961		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	178	15.22052612	-0.840544119	COG	Congo	2	ANNUAL	RURAL	PERCENT	15.376568	14.950358	14.519916	14.091306	13.670596	14.8	12.877141	12.514897	12.175025	9.4	11.547479	11.252348	11.7	10.68073	10.397406	11.1155926	2014	10.397406		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	178	15.22052612	-0.840544119	COG	Congo	3	ANNUAL	URBAN	PERCENT						50.8	48.393756	50.026768	51.636723	53.6	54.788299	56.331606	58.9	59.354962	60.836246	58.0422226	2014	60.836246		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	180	23.65496507	-2.877154732	COD	Democratic Republic of the Congo	1	ANNUAL	ALLAREA	PERCENT	6.7	7.281447	7.883955	8.483118	9.082834	6	10.29952	15.2	11.557671	12.200746	12.85082	13.506144	15.4	14.825541	13.5	14.016501	2014	13.5		G
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	180	23.65496507	-2.877154732	COD	Democratic Republic of the Congo	2	ANNUAL	RURAL	PERCENT	1	1.035941	0.955522	0.876935	0.806249	0.749528	0.712841	1.1	0.710771	0.739565	0.783272	0.838165	1	0.966594	0.4	0.7976062	2014	0.4		G
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	180	23.65496507	-2.877154732	COD	Democratic Republic of the Congo	3	ANNUAL	URBAN	PERCENT	20	18.585906	20.171813	21.700959	23.175399	30	25.966861	36.6	28.565473	29.801564	30.999732	32.161982	40.8	34.393059	42	36.0709546	2014	42		G
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	184	-159.7711391	-21.22696458	COK	Cook Islands	1	ANNUAL	ALLAREA	PERCENT	97.534538	97.685669	97.829559	97.9701	98.111198	98.256744	98.607505	98.575851	98.751556	98.936005	99.127464	99.26807	99.524368	99.726318	99.928566	99.5149572	2014	99.928566		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	184	-159.7711391	-21.22696458	COK	Cook Islands	2	ANNUAL	RURAL	PERCENT	97.992439	98.064194	98.131721	98.201073	98.278328	98.369553	98.878924	98.616524	98.77462	98.951355	99.142998	99.343186	99.556129	99.770149	99.984787	99.5594498	2014	99.984787		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	184	-159.7711391	-21.22696458	COK	Cook Islands	3	ANNUAL	URBAN	PERCENT							98.482235	100	98.86237	99.946631	100	99.239062	100	100	100	99.8478124	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	188	-84.19712782	9.970998683	CRI	Costa Rica	1	ANNUAL	ALLAREA	PERCENT	98.554886	98.24978	98.509188	98.695902	98.954779	99.053051	99.147523	99.217998	99.263937	99.409804	98.995734	99.232348	99.503298	99.563517	99.359291	99.3308376	2014	99.359291		G
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	188	-84.19712782	9.970998683	CRI	Costa Rica	2	ANNUAL	RURAL	PERCENT	96.69175	95.769373	96.46564	96.89876	97.58591	97.801975	97.964446	98.166312	98.282766	98.641978	97.734454	97.986184	98.690151	98.921142	98.414246	98.3492354	2014	98.414246		G
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	188	-84.19712782	9.970998683	CRI	Costa Rica	3	ANNUAL	URBAN	PERCENT		99.874108	99.863464	99.882549	99.847066	99.894615	99.930421	99.917154	99.924095	99.929925	99.746437	99.964484	99.98337	99.939949	99.704804	99.8678088	2014	99.704804		G
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	191	17.95874553	45.45172212	HRV	Croatia	1	ANNUAL	ALLAREA	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	191	17.95874553	45.45172212	HRV	Croatia	2	ANNUAL	RURAL	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	191	17.95874553	45.45172212	HRV	Croatia	3	ANNUAL	URBAN	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	192	-79.54460144	22.10030366	CUB	Cuba	1	ANNUAL	ALLAREA	PERCENT	97	97.388275	97.801872	98.21254	98.626251	99.038895	99.425148	99.729904	99.910309	99.981903	99.998383	100	100	100	100	99.9996766	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	192	-79.54460144	22.10030366	CUB	Cuba	2	ANNUAL	RURAL	PERCENT	87.9	88.59742	89.241417	89.887253	90.540985	91.208687	91.896423	92.60862	93.343193	94.096405	94.864532	95.643852	96.430618	97.221123	98.012238	96.4344726	2014	98.012238		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	192	-79.54460144	22.10030366	CUB	Cuba	3	ANNUAL	URBAN	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	196	33.22285964	35.05659437	CYP	Cyprus	1	ANNUAL	ALLAREA	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	196	33.22285964	35.05659437	CYP	Cyprus	2	ANNUAL	RURAL	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	196	33.22285964	35.05659437	CYP	Cyprus	3	ANNUAL	URBAN	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	203	15.33151382	49.73913871	CZE	Czechia	1	ANNUAL	ALLAREA	PERCENT																				
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	203	15.33151382	49.73913871	CZE	Czechia	2	ANNUAL	RURAL	PERCENT																				
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	203	15.33151382	49.73913871	CZE	Czechia	3	ANNUAL	URBAN	PERCENT																				
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	204	2.339933594	9.65401646	BEN	Benin	1	ANNUAL	ALLAREA	PERCENT	20.584982	21.9	23.110584	24.366419	25.622807	26.883644	27.9	29.433331	30.724327	32.024075	34.2	36.9	38.4	37.275555	34.1	36.175111	2014	34.1		G
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	204	2.339933594	9.65401646	BEN	Benin	2	ANNUAL	RURAL	PERCENT	4.865469	5.5	6.310865	7.03328	7.763595	8.507875	8.5	10.06097	10.872122	11.701917	13.9	12.4	14.5	15.13295	16.00065	14.38672	2014	16.00065		G
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	204	2.339933594	9.65401646	BEN	Benin	3	ANNUAL	URBAN	PERCENT	45.873259	49.6	49.421329	51.14132	52.822792	54.467979	56.6	57.655405	59.200188	60.717028	65.4	67	68.6	66.524595	57.594968	65.0239126	2014	57.594968		G
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	208	9.326571283	56.03829721	DNK	Denmark	1	ANNUAL	ALLAREA	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	208	9.326571283	56.03829721	DNK	Denmark	2	ANNUAL	RURAL	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	208	9.326571283	56.03829721	DNK	Denmark	3	ANNUAL	URBAN	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	212	-61.3493756	15.43391378	DMA	Dominica	1	ANNUAL	ALLAREA	PERCENT	80.675484	82.126701	87.7	85.011299	86.452477	87.898102	89.352081	90.817375	90.9	93.777695	95.269234	96.766022	98.108841	99.19297	100	97.8674134	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	212	-61.3493756	15.43391378	DMA	Dominica	2	ANNUAL	RURAL	PERCENT																				
